Time      Ax          Ay          Az          Wx          Wy          Wz          Yaw_Smooth  Roll_Smooth Pitch_SmoothAx_Smooth   Ay_Smooth   Az_Smooth   Wx_Smooth   Wy_Smooth   Wz_Smooth   Yaw         Roll        Pitch       
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
3.1141     0.048594     9.771791     -0.025209    0.002030     -0.002256    -0.001328    -0.292168    0.000086     0.000011     -0.004940    9.745386     -0.007505    0.000013     -0.000521    -0.000086    0.579322     0.002580     0.004954    
3.1261     -0.029711    9.793230     0.033926     -0.001719    -0.000062    0.001213     -0.292168    0.000086     0.000011     -0.004978    9.746190     -0.007297    0.000018     -0.000542    -0.000098    -2.527055    -0.003464    -0.003029   
3.1321     0.026203     9.748733     -0.017747    0.000186     -0.002083    0.000004     -0.292168    0.000086     0.000011     -0.005015    9.746268     -0.006766    0.000023     -0.000589    -0.000095    -0.018661    0.001820     0.002671    
3.3661     -0.006189    9.732094     0.010135     0.000411     0.001411     -0.000478    -0.292168    0.000086     0.000011     -0.005051    9.746343     -0.006251    0.000004     -0.000622    -0.000092    0.860182     -0.001041    -0.000631   
3.3721     -0.019675    9.718501     0.023333     -0.000600    -0.002856    0.001565     -0.292168    0.000086     0.000011     -0.004099    9.746416     -0.006083    0.000010     -0.000653    -0.000097    -1.937174    -0.002401    -0.002006   
3.3751     0.028291     9.798001     -0.038483    -0.001636    -0.001661    -0.001844    -0.292168    0.000086     0.000011     -0.004163    9.747545     -0.005589    0.000022     -0.000651    -0.000103    2.296277     0.003928     0.002884    
3.3871     0.059075     9.843981     -0.000733    0.000688     -0.000569    -0.000275    -0.292168    0.000086     0.000011     -0.004635    9.748789     -0.005441    0.000037     -0.000648    -0.000104    0.380328     0.000074     0.006023    
3.3931     -0.025288    9.783483     0.036594     0.000529     0.000438     -0.000141    -0.292168    0.000086     0.000011     -0.005264    9.750288     -0.005297    0.000057     -0.000646    -0.000105    0.259733     -0.003740    -0.002578   
3.6301     -0.038402    9.788391     -0.052421    0.001141     0.002410     0.000416     -0.292168    0.000086     0.000011     -0.006048    9.753142     -0.005158    0.000088     -0.000634    -0.000089    -0.350072    0.005355     -0.003915   
3.6361     -0.031007    9.858088     0.047619     0.004359     -0.000564    0.001044     -0.292168    0.000086     0.000011     -0.006978    9.756338     -0.005310    0.000120     -0.000601    -0.000074    -0.235142    -0.004830    -0.003161   
3.6481     -0.036557    9.922208     -0.012705    0.001068     -0.000244    0.000923     -0.292168    0.000086     0.000011     -0.007879    9.759437     -0.005536    0.000151     -0.000590    -0.000059    -0.712635    0.001280     -0.003727   
3.6601     -0.050432    9.870541     -0.010145    0.001954     0.002319     -0.000726    -0.292168    0.000086     0.000011     -0.008752    9.762442     -0.005676    0.000179     -0.000589    -0.000077    0.355681     0.001028     -0.005142   
3.6661     -0.031689    9.789371     -0.060938    -0.000133    -0.001599    -0.001014    -0.292168    0.000086     0.000011     -0.009599    9.763312     -0.005812    0.000170     -0.000579    -0.000097    1.701409     0.006225     -0.003231   
3.6721     -0.039851    9.773960     0.022207     -0.001021    -0.000728    -0.000654    -0.292168    0.000086     0.000011     -0.010272    9.764156     -0.005944    0.000137     -0.000517    -0.000116    2.571625     -0.002272    -0.004063   
3.8911     0.037252     9.791012     -0.006773    -0.000911    0.001433     -0.003182    -0.292168    0.000086     0.000011     -0.010183    9.764924     -0.005969    0.000105     -0.000489    -0.000143    1.849642     0.000692     0.003798    
3.9001     -0.007356    9.797693     -0.045980    -0.001562    0.002104     0.002230     -0.292168    0.000086     0.000011     -0.009925    9.765719     -0.005698    0.000074     -0.000462    -0.000159    -2.181679    0.004693     -0.000750   
3.9121     -0.001704    9.788590     0.050758     0.000973     0.000408     -0.001366    -0.292168    0.000086     0.000011     -0.009048    9.766489     -0.005435    0.000101     -0.000409    -0.000156    0.951672     -0.005185    -0.000174   
3.9181     0.018856     9.844662     0.002933     0.001185     -0.000555    -0.000077    -0.292168    0.000086     0.000011     -0.008313    9.767440     -0.005088    0.000128     -0.000357    -0.000154    0.065217     -0.000298    0.001922    
3.9241     0.034780     9.774842     0.081087     0.003210     0.001284     0.000260     -0.292168    0.000086     0.000011     -0.007600    9.769792     -0.003387    0.000154     -0.000307    -0.000191    -0.080793    -0.008295    0.003546    
3.9271     0.015096     9.918251     0.005976     -0.000556    0.001552     -0.004185    -0.292168    0.000086     0.000011     -0.006909    9.774314     -0.002182    0.000153     -0.000251    -0.000187    1.702838     -0.000602    0.001539    
4.1581     -0.083807    12.137503    0.059094     -0.002417    0.003273     -0.001592    -0.292168    0.000086     0.000011     -0.006238    9.821465     -0.001014    0.000152     -0.000196    -0.000210    2.559308     -0.004869    -0.008545   
4.1611     -0.081827    12.116176    0.036162     0.000135     0.002028     0.001813     -0.292168    0.000086     0.000011     -0.005588    9.867180     -0.000801    0.000131     -0.000143    -0.000252    -1.496607    -0.002985    -0.008343   
4.1821     0.016616     11.322332    -0.012859    0.001762     -0.000717    -0.000929    -0.292168    0.000086     0.000011     -0.004912    9.911502     -0.001155    0.000096     -0.000100    -0.000273    0.485294     0.001136     0.001694    
4.1881     0.041391     11.135535    -0.012400    -0.001549    0.001250     -0.001932    -0.292168    0.000086     0.000011     -0.004256    9.948785     -0.001511    0.000090     -0.000119    -0.000262    2.246674     0.001114     0.004220    
