timestamp             time              lon               lat               alt               heading           pitch             roll              vn                vh                ve                lon_sns           lat_sns           alt_sns           heading_sns       pitch_sns         roll_sns          vn_sns            vh_sns            ve_sns            dlat_rad          dlon_rad          dh_m              dVn               dVh               dVe               dpsi_rad          dtheta_rad        dphi_rad          ba_x              ba_y              ba_z              bg_x              bg_y              bg_z              dN_m              dE_m              
00:02:56.178758400    176.17875840      -122.14016517     47.64146786       123.59815502      0.03816997        0.03318981        -0.00889397       -0.02167979       -0.05503845       0.00966827        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        -1.34566822e-14   -7.41157624e-15   2.42390258e-10    -7.88259849e-07   -1.40772301e-09   -1.58538061e-07   -1.23423146e-12   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    -8.57325226e-08   -3.18147421e-08   
00:02:56.196758784    176.19675878      -122.14016516     47.64146786       123.59716132      0.03640001        0.03359312        -0.00950227       -0.02131976       -0.05537026       0.01001183        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        -2.46264497e-14   -4.40067731e-14   4.06917361e-10    -1.24534791e-06   -2.26345767e-09   -8.80764727e-07   -1.89654799e-11   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    -1.56895111e-07   -1.88902346e-07   
00:02:56.361762304    176.36176230      -122.14016517     47.64146786       123.59612311      0.01091032        0.03296360        -0.03383623       -0.02184579       -0.05729658       0.01550510        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        -5.77726791e-10   5.74315341e-10    -8.32121566e-03   -1.39454175e-03   -7.78352248e-04   9.31878426e-04    2.18179916e-06    2.76911477e-05    1.96232784e-05    -6.18915963e-06   -6.09660666e-06   4.27485458e-06    5.79318922e-07    -4.86740577e-08   8.17791050e-07    -3.68069739e-03   2.46529131e-03    
00:02:56.370762496    176.37076250      -122.14016519     47.64146789       123.60360891      0.01016892        0.03105784        -0.03417542       -0.02084877       -0.05611595       0.01466233        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        -5.17573724e-10   5.09806085e-10    -8.00305497e-03   -1.24947227e-03   -7.51832183e-04   8.74072208e-04    2.01333957e-06    2.48381255e-05    1.74406719e-05    -5.60088723e-06   -5.89038394e-06   3.82564911e-06    5.14826404e-07    -4.48678413e-08   7.33466500e-07    -3.29746220e-03   2.18838053e-03    
00:02:56.376762624    176.37676262      -122.14016519     47.64146788       123.60327041      0.01018013        0.03176807        -0.03431642       -0.02078259       -0.05596327       0.01456066        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        2.42517299e-15    -5.12958064e-15   5.20147187e-10    -1.15199682e-06   -1.99901649e-09   -2.64226268e-07   -1.77472056e-11   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.54507771e-08    -2.20191063e-08   
00:02:56.382762752    176.38276275      -122.14016519     47.64146788       123.60293464      0.01050240        0.03218929        -0.03493510       -0.02051517       -0.05595805       0.01476456        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        2.45296373e-15    -3.15157850e-14   8.82642029e-10    -1.98863515e-06   -2.99798800e-09   -1.56203411e-06   -9.36337094e-11   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.56278319e-08    -1.35283850e-07   
00:02:56.391762944    176.39176294      -122.14016519     47.64146788       123.60243124      0.01159616        0.03142402        -0.03600813       -0.02048155       -0.05590431       0.01508090        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        7.37901777e-17    -6.40404537e-14   4.67440902e-10    -1.03521763e-06   -7.30604066e-10   -2.90448895e-06   -1.67702247e-10   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.70117222e-10    -2.74898409e-07   
00:02:56.397763072    176.39776307      -122.14016519     47.64146788       123.60209499      0.01271022        0.03077108        -0.03584732       -0.02069502       -0.05617820       0.01505925        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        5.74803556e-17    -6.39010902e-14   1.29992765e-10    -2.24551055e-07   6.75298600e-10    -2.73039539e-06   -1.56012389e-10   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.66207346e-10    -2.74300181e-07   
00:02:56.559766528    176.55976653      -122.14016518     47.64146788       123.60131284      0.03840494        0.02274001        -0.03597821       -0.02588903       -0.06195801       0.01358633        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        -6.48575704e-10   4.77476833e-10    -8.85451319e-03   -1.55949662e-03   -8.32352256e-04   8.16038017e-04    8.07790240e-06    3.11978913e-05    1.63689576e-05    -7.02672918e-06   -6.51388386e-06   3.57038056e-06    4.83167656e-07    -1.77997148e-07   9.21293153e-07    -4.13207581e-03   2.04960481e-03    
00:02:56.565766656    176.56576666      -122.14016518     47.64146788       123.60093828      0.03859060        0.02248268        -0.03606326       -0.02612164       -0.06206179       0.01364395        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        1.11608379e-15    -4.49823794e-15   -1.74060301e-10   4.72806262e-07    1.03839941e-09    -1.85124718e-07   -1.02432733e-11   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.11056982e-09    -1.93090208e-08   
00:02:56.568766720    176.56876672      -122.14016518     47.64146788       123.60075197      0.03829553        0.02251440        -0.03583508       -0.02617262       -0.06213892       0.01355422        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        1.22009068e-15    2.29662388e-15    -1.62607060e-10   4.42427175e-07    8.37715315e-10    8.72793214e-08    8.72037362e-12    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.77319775e-09    9.85842876e-09    
00:02:56.574766848    176.57476685      -122.14016518     47.64146788       123.60037882      0.03815308        0.02249526        -0.03586538       -0.02605678       -0.06224378       0.01340548        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        1.84743573e-15    -1.33487863e-16   -1.75199119e-10   4.96037335e-07    9.92890440e-10    -8.47600855e-09   2.32300591e-12    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.17700130e-08    -5.73006577e-10   
00:02:56.580766976    176.58076698      -122.14016518     47.64146788       123.60000589      0.03798750        0.02199415        -0.03631344       -0.02604410       -0.06206461       0.01361356        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        5.61442233e-15    -1.78935552e-14   -3.94828146e-10   1.19127911e-06    2.70393427e-09    -6.45375106e-07   -3.81434115e-11   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.57694846e-08    -7.68094163e-08   
00:02:56.586767104    176.58676710      -122.14016518     47.64146788       123.59963446      0.03781581        0.02261210        -0.03617197       -0.02603266       -0.06174172       0.01382005        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        2.35692625e-15    -1.43351455e-14   -1.25410725e-10   4.06450600e-07    1.08162694e-09    -4.88576336e-07   -3.17696540e-11   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.50159771e-08    -6.15346780e-08   
00:02:56.757770752    176.75777075      -122.14016518     47.64146787       123.59733838      0.03055646        0.04129829        -0.03622688       -0.01913901       -0.05195470       0.01388270        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        -4.90170551e-10   4.96941230e-10    -7.48506489e-03   -1.20851924e-03   -7.00503891e-04   8.47165874e-04    6.43917092e-06    2.32974815e-05    1.68918529e-05    -5.29627210e-06   -5.47978080e-06   3.73100349e-06    4.98618900e-07    -1.41927139e-07   6.87937148e-07    -3.12287658e-03   2.13315718e-03    
00:02:56.763770880    176.76377088      -122.14016517     47.64146787       123.59702534      0.02958671        0.04208755        -0.03661292       -0.01876248       -0.05168708       0.01391656        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        -7.81978517e-15   -1.77235471e-14   2.32216148e-10    -1.05436088e-06   -1.31639363e-09   -5.46823463e-07   -5.31425251e-11   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    -4.98198513e-08   -7.60796438e-08   
00:02:56.769771008    176.76977101      -122.14016517     47.64146787       123.59671493      0.02944309        0.04153498        -0.03730732       -0.01851629       -0.05178330       0.01402171        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        -3.03273812e-15   -4.69256675e-14   1.36637809e-10    -3.78598048e-07   1.55279079e-10    -1.40312884e-06   -1.14684622e-10   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    -1.93215746e-08   -2.01431917e-07   
00:02:56.955774976    176.95577498      -122.14016517     47.64146786       123.59491372      0.04288400        0.04013139        -0.04917553       -0.01356772       -0.06022290       0.01434146        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        -3.54380034e-10   5.20360669e-10    -8.69124802e-03   -8.47091176e-04   -8.13439902e-04   8.64057901e-04    9.11881108e-06    1.68777683e-05    1.78213900e-05    -3.77824318e-06   -6.36589367e-06   3.84530406e-06    5.26110461e-07    -2.00676018e-07   4.98480507e-07    -2.25775520e-03   2.23368686e-03    
00:02:56.958775040    176.95877504      -122.14016517     47.64146786       123.59473189      0.04279440        0.04033895        -0.04944069       -0.01347672       -0.06018489       0.01439399        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        -3.89768193e-15   -1.90775666e-14   6.20445723e-11    -3.42189337e-07   -1.40364584e-10   -5.02969312e-07   -4.63106606e-11   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    -2.48321316e-08   -8.18918732e-08   
00:02:56.964775168    176.96477517      -122.14016517     47.64146786       123.59437156      0.04286397        0.04008655        -0.05010868       -0.01354634       -0.05992144       0.01470176        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        1.91998957e-15    -6.93608528e-14   1.60123260e-10    1.37510928e-07    8.54183116e-10    -1.77360622e-06   -1.47627607e-10   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.22322535e-08    -2.97736618e-07   
00:02:56.970775296    176.97077530      -122.14016516     47.64146786       123.59401261      0.04337081        0.03964145        -0.05015174       -0.01365016       -0.05972507       0.01477911        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        1.28770323e-14    -7.66168523e-14   1.48634233e-10    9.45791562e-07    1.70361687e-09    -1.89558381e-06   -1.48647032e-10   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.20395730e-08    -3.28883536e-07   
00:02:56.976775424    176.97677542      -122.14016516     47.64146786       123.59365442      0.04388842        0.03850104        -0.05072798       -0.01395124       -0.05967149       0.01486517        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        3.89562069e-14    -1.17181440e-13   1.97663720e-10    2.70222126e-06    3.86964110e-09    -2.81363281e-06   -2.05503475e-10   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.48189994e-07    -5.03010044e-07   
00:02:56.982775552    176.98277555      -122.14016516     47.64146786       123.59329626      0.04443533        0.03751563        -0.05041005       -0.01440133       -0.05971319       0.01495078        -122.14016500     47.64146800       123.64124298      -0.00000000       0.00000000        0.00000000        0.00000000        0.00001633        0.00000000        6.21471974e-14    -1.03598882e-13   1.49794451e-10    4.06602624e-06    5.11095189e-09    -2.41130469e-06   -1.56520328e-10   0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.95939794e-07    -4.44705906e-07   
