time              dlat_rad          dlon_rad          dh_m              dVn               dVh               dVe               dpsi_rad          dtheta_rad        dphi_rad          ba_x              ba_y              ba_z              bg_x              bg_y              bg_z              dN_m              dE_m              
3.90575332e+02    -2.38982183e-11   8.10914290e-10    -9.03397938e-04   3.54831863e-05    -1.93140398e-04   1.35490346e-03    -4.03337118e-06   -7.70106892e-07   2.79867885e-05    1.83003265e-07    -1.23141712e-06   3.54954313e-06    8.23298055e-07    9.29244454e-08    -2.30499700e-08   -1.52255548e-04   3.48081549e-03    
3.90692335e+02    -1.03714171e-10   8.39980907e-10    -7.70759333e-04   -1.75900799e-04   -1.79493621e-04   1.40156579e-03    -5.34722224e-06   4.04303498e-06    2.91136318e-05    -4.25716773e-07   -1.14675825e-06   3.67113020e-06    8.56454963e-07    1.22787130e-07    1.18654826e-07    -6.60762980e-04   3.60558250e-03    
3.90782337e+02    -1.45688860e-10   8.26301627e-10    -7.98404866e-04   -1.95893162e-04   -1.82340554e-04   1.39179218e-03    -6.48055814e-06   3.87895726e-06    2.89201001e-05    -4.12249454e-07   -1.16414180e-06   3.59329854e-06    8.50988026e-07    1.48235254e-07    1.13685200e-07    -9.28183726e-04   3.54686461e-03    
3.90887339e+02    -1.57822103e-10   7.16198944e-10    -2.47298856e-04   -2.12312797e-04   -1.25837078e-04   1.19579017e-03    -4.59012348e-06   4.52525584e-06    2.52149566e-05    -5.16138861e-07   -8.12996103e-07   3.11814397e-06    7.42143168e-07    1.05477005e-07    1.32807056e-07    -1.00548462e-03   3.07425336e-03    
3.91016342e+02    -7.18754744e-11   5.41245660e-10    -5.84536722e-04   -2.80740974e-05   -1.59712348e-04   9.10337283e-04    -4.10199046e-06   3.39003824e-07    1.90642051e-05    1.97578859e-08    -1.02502231e-06   2.37596247e-06    5.60981585e-07    9.38329094e-08    9.52602050e-09    -4.57918648e-04   2.32327371e-03    
3.91118344e+02    4.86211786e-12    4.39643921e-10    -4.03415824e-04   1.63442840e-04    -1.40991041e-04   7.43892904e-04    -3.96334097e-06   -3.74718900e-06   1.54619855e-05    5.25592721e-07    -9.08102980e-07   1.95587241e-06    4.54788234e-07    9.02909196e-08    -1.10724035e-07   3.09765529e-05    1.88715252e-03    
3.91247346e+02    -3.73478580e-11   5.09105380e-10    -3.73306911e-04   7.20739728e-05    -1.37698070e-04   8.45350077e-04    -2.84020880e-06   -1.39392264e-06   1.77584779e-05    2.31311721e-07    -8.87835947e-07   2.29147857e-06    5.22265156e-07    6.53346738e-08    -4.14290451e-08   -2.37943204e-04   2.18531268e-03    
3.91352349e+02    -9.89841796e-11   5.39801344e-10    -1.51148153e-05   -8.09502259e-05   -1.00943324e-04   8.96177461e-04    -1.83242913e-06   1.73190659e-06    1.89025796e-05    -1.88701424e-07   -6.59321804e-07   2.43122546e-06    5.56124040e-07    4.28457559e-08    5.05870452e-08    -6.30628208e-04   2.31707365e-03    
3.91475351e+02    -4.41970081e-11   5.20497398e-10    3.58507685e-04    3.38705677e-05    -6.25390150e-05   8.55642558e-04    -1.19840454e-06   -1.21223764e-06   1.81436594e-05    1.73414164e-07    -4.19252060e-07   2.37246960e-06    5.33696827e-07    2.83898837e-08    -3.59907113e-08   -2.81579139e-04   2.23421217e-03    
3.91700356e+02    1.05383108e-10    4.28080099e-10    1.53256094e-03    2.30120621e-04    5.75503530e-05    7.01666996e-04    4.67852758e-07    -5.13159225e-06   1.49039298e-05    6.53296008e-07    3.29834494e-07    1.95254218e-06    4.38585013e-07    -9.47129994e-09   -1.50889429e-07   6.71395784e-04    1.83751477e-03    
3.91832359e+02    3.24081979e-10    4.77914870e-10    1.24444733e-03    6.84167189e-04    2.83254276e-05    7.78475019e-04    7.50074200e-08    -1.44058286e-05   1.65966867e-05    1.91120730e-06    1.50238925e-07    2.19141507e-06    4.88300670e-07    -7.16687905e-10   -4.23592377e-07   2.06472629e-03    2.05142817e-03    
3.91964362e+02    5.37737721e-10    4.66978407e-10    1.15216340e-03    1.18093050e-03    1.88750983e-05    7.77159325e-04    -2.71204786e-07   -2.46930029e-05   1.61389868e-05    3.31638482e-06    9.53290714e-08    2.15496839e-06    4.74709725e-07    6.75763091e-09    -7.26028232e-07   3.42592702e-03    2.00448376e-03    
3.92093364e+02    7.07678087e-10    3.75512748e-10    1.02374711e-03    1.71587899e-03    5.32849061e-06    6.27336304e-04    1.94855641e-06    -3.57286496e-05   1.30103452e-05    4.79121330e-06    1.70191658e-08    1.74009442e-06    3.82901395e-07    -4.37088050e-08   -1.05082276e-06   4.50861709e-03    1.61187143e-03    
3.92261368e+02    1.03179810e-09    4.39898180e-10    1.17406710e-03    2.41449700e-03    1.99624483e-05    7.27983218e-04    4.94705262e-06    -5.02593003e-05   1.55060789e-05    6.48474000e-06    1.16889850e-07    1.99281011e-06    4.57032605e-07    -1.11211838e-07   -1.47946612e-06   6.57358571e-03    1.88824282e-03    
3.92375370e+02    1.00873404e-09    4.25767966e-10    1.00744620e-03    2.40899501e-03    2.90756618e-06    7.09768774e-04    4.93302668e-06    -4.99619268e-05   1.50382566e-05    6.43810962e-06    1.23842260e-08    1.92956352e-06    4.43276079e-07    -1.10854857e-07   -1.47086539e-06   6.42664455e-03    1.82758941e-03    
3.92507373e+02    1.00531294e-09    2.79659278e-10    1.09515417e-03    2.37244724e-03    1.20406632e-05    4.50529651e-04    4.50701127e-06    -4.92720087e-05   9.89833456e-06    6.39520967e-06    6.96978546e-08    1.27955438e-06    2.91829633e-07    -1.01624327e-07   -1.45026496e-06   6.40484876e-03    1.20042451e-03    
3.92642376e+02    8.63838228e-10    2.24689453e-10    1.85410258e-03    2.13597261e-03    9.01440581e-05    3.75194052e-04    4.12206319e-06    -4.39013856e-05   7.89347446e-06    5.73227124e-06    5.52905524e-07    1.03481473e-06    2.32688052e-07    -9.29827301e-08   -1.29178485e-06   5.50351335e-03    9.64469014e-04    
3.92774379e+02    8.73436471e-10    1.50749787e-10    1.71363918e-03    2.06361030e-03    7.60227973e-05    2.44095056e-04    3.97739024e-06    -4.26619687e-05   5.32870525e-06    5.59676831e-06    4.64800492e-07    7.00225024e-07    1.57185483e-07    -8.98877376e-08   -1.25521872e-06   5.56466376e-03    6.47086396e-04    
3.92912382e+02    8.33324460e-10    1.61368089e-10    1.49965126e-03    2.00874344e-03    5.46294970e-05    2.64136392e-04    2.89788174e-06    -4.09424247e-05   5.66244953e-06    5.45429581e-06    3.29430875e-07    7.54593312e-07    1.66861823e-07    -6.54464604e-08   -1.20430295e-06   5.30911014e-03    6.92664914e-04    
3.93047385e+02    7.35802203e-10    4.32914526e-11    1.07295009e-03    1.75076678e-03    1.17798831e-05    6.55133961e-05    9.88559372e-07    -3.52342645e-05   1.57670507e-06    4.77924441e-06    5.80375194e-08    2.12739479e-07    4.64703105e-08    -2.26682264e-08   -1.03610846e-06   4.68779584e-03    1.85826506e-04    
3.93077385e+02    5.67691942e-10    4.05667489e-11    9.93932294e-04    1.53562731e-03    4.15203847e-06    6.20259199e-05    5.39194737e-07    -3.13347040e-05   1.46541681e-06    4.33174661e-06    8.95721162e-09    2.02798564e-07    4.31294355e-08    -1.25299948e-08   -9.21152789e-07   3.61676536e-03    1.74130842e-04    
3.93281390e+02    6.68859982e-10    6.11975775e-11    1.42747651e-03    1.57369988e-03    4.89286284e-05    9.89247967e-05    -9.99987721e-07   -3.18444094e-05   2.20300550e-06    4.30126231e-06    2.86490154e-07    2.96742702e-07    6.47453183e-08    2.22764845e-08    -9.36690385e-07   4.26130695e-03    2.62687666e-04    
3.93410393e+02    6.15681592e-10    1.07496480e-10    1.14844519e-03    1.48485076e-03    2.05050736e-05    1.65468901e-04    -3.73307460e-06   -3.04095345e-05   3.82791609e-06    4.09855826e-06    1.09613263e-07    5.14254608e-07    1.12344001e-07    8.40502428e-08    -8.94783460e-07   3.92250742e-03    4.61423456e-04    
3.93539395e+02    6.02680183e-10    1.11908821e-10    6.04887997e-04    1.38982596e-03    -3.46980725e-05   1.83823950e-04    -4.84534648e-06   -2.84153909e-05   3.99842806e-06    3.81802952e-06    -2.35553118e-07   5.30538291e-07    1.17316810e-07    1.09151414e-07    -8.36433590e-07   3.83967544e-03    4.80363184e-04    
3.93650398e+02    5.18572169e-10    8.31851886e-11    2.04453130e-04    1.20633878e-03    -7.53302577e-05   1.51722181e-04    -5.60485561e-06   -2.52747729e-05   2.99871705e-06    3.37884112e-06    -4.90275700e-07   3.94157680e-07    8.78439480e-08    1.26155457e-07    -7.44355802e-07   3.30382329e-03    3.57068366e-04    
3.93785401e+02    5.35168175e-10    9.84069741e-12    -6.56998497e-04   1.22588459e-03    -1.63285801e-04   2.74202311e-05    -3.20934675e-06   -2.55912496e-05   4.26233377e-07    3.45983568e-06    -1.03786515e-06   5.70189859e-08    1.22765998e-08    7.20177922e-08    -7.53841553e-07   3.40955644e-03    4.22407109e-05    
3.93806401e+02    3.87082794e-10    -1.32272746e-12   -6.42500626e-04   1.12347177e-03    -1.62099131e-04   -2.77909661e-06   -2.92686490e-06   -2.33065911e-05   4.16966112e-08    3.18846549e-06    -1.03125284e-06   6.90103032e-09    9.70494246e-10    6.56922544e-08    -6.86535743e-07   2.46610448e-03    -5.67774270e-06   
3.94031406e+02    4.69991543e-10    -7.28619977e-13   -5.31519037e-04   1.17719073e-03    -1.49983842e-04   -2.39493489e-05   -5.83522236e-06   -2.40054761e-05   1.06705567e-07    3.25483720e-06    -9.56329016e-07   1.37345764e-08    2.64508468e-09    1.31341678e-07    -7.07331694e-07   2.99431612e-03    -3.12756512e-06   
3.94166409e+02    5.90658515e-10    1.03830371e-10    -4.53476065e-04   1.37092122e-03    -1.41598449e-04   1.66768441e-04    -6.59650952e-06   -2.83398307e-05   3.78584354e-06    3.82610818e-06    -9.03688426e-07   4.97208571e-07    1.10999860e-07    1.48784997e-07    -8.34996492e-07   3.76308540e-03    4.45686688e-04    
3.94187409e+02    4.32541905e-10    1.05683650e-10    -4.59843368e-04   1.22614291e-03    -1.42471264e-04   1.71228414e-04    -6.48209471e-06   -2.53689897e-05   3.80488551e-06    3.51160933e-06    -9.09993478e-07   5.16195842e-07    1.11474945e-07    1.46217021e-07    -7.47165503e-07   2.75572448e-03    4.53641792e-04    
3.94313412e+02    3.72221607e-10    8.51694625e-11    -5.59931726e-04   1.08243497e-03    -1.52488246e-04   1.52734331e-04    -7.42477705e-06   -2.23698351e-05   3.09540074e-06    3.10153666e-06    -9.73372391e-07   4.18585033e-07    9.05308182e-08    1.67385173e-07    -6.59078777e-07   2.37142386e-03    3.65585642e-04    
3.94520416e+02    4.32852949e-10    1.59291351e-10    -8.00328750e-04   1.02026280e-03    -1.76354389e-04   2.59322668e-04    -8.37112326e-06   -2.04844551e-05   5.77201133e-06    2.81675606e-06    -1.12352341e-06   7.61202947e-07    1.69439841e-07    1.89086162e-07    -6.03851808e-07   2.75770614e-03    6.83750055e-04    
3.94544417e+02    2.95685777e-10    1.52993782e-10    -7.48998470e-04   8.91753173e-04    -1.71466877e-04   2.52647071e-04    -8.20780917e-06   -1.84913108e-05   5.49277580e-06    2.59175068e-06    -1.09340876e-06   7.45814193e-07    1.61100003e-07    1.85359346e-07    -5.44999920e-07   1.88381408e-03    6.56718049e-04    
3.94766422e+02    4.58282938e-10    1.17242427e-10    -1.47379677e-03   1.08171853e-03    -2.45039003e-04   1.84814882e-04    -8.29701628e-06   -2.22009635e-05   4.28941330e-06    3.09619449e-06    -1.55057972e-06   5.68521410e-07    1.25756458e-07    1.87329257e-07    -6.54624177e-07   2.91972060e-03    5.03257116e-04    
3.94793422e+02    3.21440059e-10    1.07909893e-10    -1.59218130e-03   9.63266505e-04    -2.57825516e-04   1.78190978e-04    -8.11766469e-06   -1.99973378e-05   3.91038655e-06    2.85685154e-06    -1.63080850e-06   5.33327219e-07    1.14509728e-07    1.83225602e-07    -5.89536883e-07   2.04789461e-03    4.63197684e-04    
3.95012427e+02    5.35408485e-10    -3.06312927e-11   -1.63980625e-03   1.26415706e-03    -2.61884482e-04   -4.89261429e-05   -6.71227605e-06   -2.63095136e-05   -9.62506516e-07   3.75833555e-06    -1.65341443e-06   -1.35714700e-07   -2.89250730e-08   1.51149958e-07    -7.75416865e-07   3.41108746e-03    -1.31483239e-04   
3.95150430e+02    6.87780514e-10    4.22305869e-11    -1.34667542e-03   1.58425951e-03    -2.31811552e-04   4.54037233e-05    -8.67998669e-06   -3.32680084e-05   1.63067804e-06    4.74514573e-06    -1.46213684e-06   2.21781864e-07    4.73220531e-08    1.95839478e-07    -9.80261245e-07   4.38184965e-03    1.81272597e-04    
3.95288433e+02    5.58006517e-10    -7.80437227e-11   -2.04378153e-03   1.32276878e-03    -3.03070313e-04   -1.33190902e-04   -9.77808874e-06   -2.70232022e-05   -2.59504886e-06   3.95998148e-06    -1.90801908e-06   -3.68562595e-07   -7.72788501e-08   2.20160976e-07    -7.96216526e-07   3.55505952e-03    -3.34998595e-04   
3.96152451e+02    4.91617032e-10    5.86763787e-11    -6.09578122e-03   1.13025454e-03    -7.04695383e-04   1.50397223e-04    -1.74717021e-06   -2.19174513e-05   1.91122617e-06    3.05274448e-06    -4.41217610e-06   2.18992578e-07    5.60704574e-08    3.95942256e-08    -6.45070193e-07   3.13209211e-03    2.51865173e-04    
3.96182452e+02    3.32447898e-10    6.16817585e-11    -5.99359717e-03   9.69597992e-04    -6.96630955e-04   9.75980140e-05    -1.53099997e-06   -2.01273392e-05   2.35054825e-06    2.85145308e-06    -4.36189987e-06   2.79306850e-07    6.89556920e-08    3.48832865e-08    -5.92360549e-07   2.11802556e-03    2.64765599e-04    
3.96404456e+02    3.21562525e-10    -1.44665176e-10   -5.80913719e-03   7.26778106e-04    -6.75323438e-04   -2.46567198e-04   -1.93091503e-06   -1.42256160e-05   -4.89173280e-06   2.13736367e-06    -4.22822760e-06   -6.18916296e-07   -1.43788825e-07   4.31990126e-08    -4.18116196e-07   2.04867484e-03    -6.20967345e-04   
3.96539459e+02    3.13672422e-10    -2.04074454e-10   -5.71239792e-03   7.35604358e-04    -6.65072452e-04   -3.67297900e-04   -2.82210355e-06   -1.44482979e-05   -6.73451618e-06   2.17764606e-06    -4.16342247e-06   -8.59624249e-07   -1.97770372e-07   6.31467931e-08    -4.24297757e-07   1.99840700e-03    -8.75978355e-04   
3.96671462e+02    4.71246433e-10    -1.77844004e-10   -5.81551087e-03   1.02393624e-03    -6.74977011e-04   -2.91975058e-04   -2.99088035e-06   -2.04298349e-05   -5.93866301e-06   2.99241317e-06    -4.22395461e-06   -7.70288089e-07   -1.74284557e-07   6.70476641e-08    -5.99031403e-07   3.00231103e-03    -7.63385541e-04   
3.96689463e+02    2.94278426e-10    -1.38408315e-10   -5.69235679e-03   8.50521624e-04    -6.64828575e-04   -2.36861654e-04   -3.25948818e-06   -1.71468836e-05   -4.57765786e-06   2.55746392e-06    -4.16210688e-06   -6.02442221e-07   -1.34383597e-07   7.31812075e-08    -5.03035026e-07   1.87484785e-03    -5.94110026e-04   
3.96911467e+02    5.42217782e-10    -3.54307746e-11   -6.07666225e-03   1.14764751e-03    -7.01382243e-04   -8.40397893e-05   -2.90476675e-06   -2.33142381e-05   -9.70050320e-07   3.37483269e-06    -4.38666967e-06   -1.38093301e-07   -2.86443496e-08   6.56240719e-08    -6.83197486e-07   3.45446949e-03    -1.52084620e-04   
3.97019470e+02    4.15285998e-10    2.93458112e-11    -6.25752365e-03   9.26694804e-04    -7.19835569e-04   4.37131948e-05    -2.69217362e-06   -1.80591011e-05   1.08830309e-06    2.69455503e-06    -4.50332768e-06   1.27272302e-07    3.16330370e-08    6.09069790e-08    -5.29347578e-07   2.64578709e-03    1.25965248e-04    
3.97154472e+02    4.04529472e-10    2.00431428e-11    -6.00110528e-03   8.55792669e-04    -6.93399180e-04   2.59940723e-05    -3.90735456e-06   -1.68263329e-05   7.69938533e-07    2.56555439e-06    -4.33807046e-06   9.03628207e-08    2.21774550e-08    8.82196558e-08    -4.92835787e-07   2.57725727e-03    8.60340597e-05    
3.97286475e+02    2.21282829e-10    1.54008122e-10    -5.84366758e-03   5.31188591e-04    -6.77006658e-04   2.31400710e-04    -3.51486994e-06   -1.00623204e-05   5.20444235e-06    1.67051848e-06    -4.23777566e-06   6.78203868e-07    1.51882521e-07    7.96639489e-08    -2.94994782e-07   1.40979290e-03    6.61071133e-04    
3.97424478e+02    1.59735134e-10    1.79846459e-10    -5.04853700e-03   2.70600201e-04    -5.95785443e-04   3.01950813e-04    -7.15228810e-06   -5.15808293e-06   5.97658255e-06    9.84166863e-07    -3.73273428e-06   7.67370392e-07    1.74216570e-07    1.61484813e-07    -1.51388694e-07   1.01767254e-03    7.71980672e-04    
3.97553481e+02    1.52610653e-10    5.38662304e-11    -5.19494761e-03   2.96492061e-04    -6.10437590e-04   8.95506895e-05    -6.23424972e-06   -5.89672356e-06   1.83055906e-06    1.09458768e-06    -3.82305153e-06   2.31801561e-07    5.29760937e-08    1.40496710e-07    -1.73006394e-07   9.72282473e-04    2.31217708e-04    
3.97691484e+02    1.81784070e-10    9.42738836e-11    -5.07438775e-03   3.26045547e-04    -5.97701951e-04   1.27304577e-04    -5.36607823e-06   -6.54466671e-06   3.23476137e-06    1.18451759e-06    -3.74340101e-06   4.18061950e-07    9.41122188e-08    1.21104650e-07    -1.91852851e-07   1.15814631e-03    4.04665217e-04    
3.97823487e+02    1.81929896e-10    -4.23050816e-11   -4.46906376e-03   4.47838521e-04    -5.35960342e-04   -5.89169116e-05   -5.14577718e-06   -8.65584060e-06   -1.31846195e-06   1.43576196e-06    -3.35857163e-06   -1.87661691e-07   -3.89826562e-08   1.15764993e-07    -2.53584468e-07   1.15907537e-03    -1.81592115e-04   
3.98429500e+02    2.12068754e-10    -9.54304444e-10   -6.01689356e-03   2.64915730e-04    -6.83339632e-04   -1.51163517e-03   -8.94078956e-06   -6.92253938e-06   -3.08835677e-05   1.20909314e-06    -4.26450942e-06   -3.87930245e-06   -9.03423834e-07   1.98519123e-07    -2.02942589e-07   1.35109003e-03    -4.09629534e-03   
3.98543502e+02    2.38791055e-10    -7.80242511e-10   -5.86081252e-03   4.92966849e-04    -6.67423879e-04   -1.27479017e-03   -1.04331959e-05   -9.80544289e-06   -2.50225155e-05   1.53981592e-06    -4.16657550e-06   -3.11806581e-06   -7.32115061e-07   2.32570081e-07    -2.87263508e-07   1.52133781e-03    -3.34914460e-03   
3.98678505e+02    1.29330838e-10    -8.33948326e-10   -5.67770648e-03   2.28729059e-04    -6.48464871e-04   -1.33394284e-03   -9.05856770e-06   -3.85995632e-06   -2.66421681e-05   8.05643362e-07    -4.04963824e-06   -3.35812954e-06   -7.78748020e-07   2.01360068e-07    -1.13359051e-07   8.23966769e-04    -3.57967337e-03   
3.98813508e+02    1.51550343e-10    -7.69259863e-10   -5.52433685e-03   3.34199113e-04    -6.32535917e-04   -1.25633867e-03   -1.06552898e-05   -7.03067745e-06   -2.40633170e-05   1.20002499e-06    -3.95019235e-06   -3.10183387e-06   -7.02910730e-07   2.37559855e-07    -2.05898966e-07   9.65527236e-04    -3.30200178e-03   
3.99056513e+02    3.91220966e-11    -2.91123007e-10   -4.70145264e-03   5.57946706e-05    -5.46674299e-04   -5.06254092e-04   -1.39635760e-05   -9.47465458e-07   -8.65023870e-06   3.86726011e-07    -3.42017166e-06   -1.12592783e-06   -2.53386019e-07   3.13031928e-07    -2.82109853e-08   2.49246878e-04    -1.24962788e-03   
3.99185516e+02    6.34322899e-11    -3.75545094e-10   -4.66813072e-03   1.46450257e-05    -5.43075436e-04   -5.98072386e-04   -1.50454257e-05   -7.63548679e-07   -1.15701039e-05   3.69575441e-07    -3.39705001e-06   -1.48820938e-06   -3.38619174e-07   3.37007458e-07    -2.27167689e-08   4.04127119e-04    -1.61200447e-03   
3.99323519e+02    -8.61579021e-11   -4.99496368e-10   -4.43128165e-03   -2.65152198e-04   -5.19022610e-04   -7.85027913e-04   -1.60757071e-05   5.71208264e-06    -1.53816894e-05   -4.79317181e-07   -3.24765508e-06   -1.99423246e-06   -4.49624446e-07   3.59615420e-07    1.65979960e-07    -5.48911994e-04   -2.14405762e-03   
3.99458522e+02    8.67359102e-11    -1.41405200e-10   -4.79031928e-03   7.21630383e-05    -5.54329495e-04   -2.58689646e-04   -1.60224077e-05   -1.77244628e-06   -4.02464147e-06   5.10433260e-07    -3.46733379e-06   -5.40900446e-07   -1.18553144e-07   3.59545976e-07    -5.20646940e-08   5.52594484e-04    -6.06973133e-04   
3.99590524e+02    1.98138175e-10    -4.30793189e-10   -5.12269795e-03   4.45414786e-04    -5.87671204e-04   -6.55051510e-04   -1.19945337e-05   -8.91288339e-06   -1.32634900e-05   1.43380935e-06    -3.67062974e-06   -1.72620387e-06   -3.87431257e-07   2.68310634e-07    -2.60330422e-07   1.26233831e-03    -1.84915317e-03   
3.99725527e+02    3.27476705e-10    -3.67351695e-10   -5.38568894e-03   6.50454964e-04    -6.13633795e-04   -5.81682362e-04   -1.10848866e-05   -1.29563854e-05   -1.11528129e-05   1.99730248e-06    -3.83059687e-06   -1.46274689e-06   -3.25789750e-07   2.48142012e-07    -3.77885852e-07   2.08635409e-03    -1.57683437e-03   
3.99857530e+02    3.58996063e-10    -3.69830935e-10   -5.57319719e-03   7.25791344e-04    -6.32144601e-04   -5.88178912e-04   -1.20002537e-05   -1.39115943e-05   -1.11884937e-05   2.14785664e-06    -3.94470407e-06   -1.47738376e-06   -3.26864830e-07   2.68654880e-07    -4.05618958e-07   2.28716391e-03    -1.58747625e-03   
3.99992533e+02    2.48202436e-10    -2.57106098e-10   -6.17715196e-03   4.90055937e-04    -6.92070266e-04   -4.20374718e-04   -1.33004177e-05   -9.56705022e-06   -7.61418809e-06   1.62725197e-06    -4.31906122e-06   -1.03372274e-06   -2.22734893e-07   2.98064393e-07    -2.79081842e-07   1.58129772e-03    -1.10361183e-03   
4.00130536e+02    9.55790732e-11    -3.51507608e-11   -6.26468038e-03   2.43268949e-04    -7.00128183e-04   -7.17394570e-05   -1.28486579e-05   -4.50943099e-06   -9.12606248e-07   9.28868735e-07    -4.37197486e-06   -1.28834074e-07   -2.76522390e-08   2.88350698e-07    -1.32136501e-07   6.08934275e-04    -1.50882430e-04   
4.00259539e+02    8.86062137e-11    3.79110303e-11    -5.63069215e-03   2.07473110e-04    -6.36340621e-04   3.49199168e-05    -1.46473146e-05   -4.02562128e-06   1.32547194e-06    8.43581697e-07    -3.97588172e-06   1.71152526e-07    3.73718281e-08    3.28882103e-07    -1.17917485e-07   5.64510188e-04    1.62730702e-04    
4.00430542e+02    1.53265457e-10    -2.69084041e-11   -6.01878148e-03   3.78251445e-04    -6.74139249e-04   -4.25381858e-05   -1.09636260e-05   -8.01914786e-06   -7.08161087e-07   1.38810318e-06    -4.20878093e-06   -1.02756909e-07   -2.15314098e-08   2.46076702e-07    -2.34448469e-07   9.76454225e-04    -1.15502614e-04   
4.00616546e+02    2.11107255e-10    -3.76146893e-11   -6.41206664e-03   3.84491825e-04    -7.11725671e-04   -8.09881583e-05   -8.57804504e-06   -7.13641133e-06   -9.68266904e-07   1.27584025e-06    -4.44236433e-06   -1.38965814e-07   -2.88949742e-08   1.92464914e-07    -2.08713896e-07   1.34496432e-03    -1.61458648e-04   
4.00748549e+02    1.13285127e-10    2.92314535e-12    -6.51192048e-03   1.64918396e-04    -7.21330352e-04   -3.00949877e-05   -7.98362819e-06   -2.28179831e-06   3.20742447e-07    6.60406576e-07    -4.50333513e-06   2.55541474e-08    8.76731145e-09    1.79141008e-07    -6.70592585e-08   7.21739543e-04    1.25474136e-05    
4.00877552e+02    6.05896893e-11    1.18316591e-10    -6.88477877e-03   7.76132306e-05    -7.58373525e-04   1.54265852e-04    -8.93089735e-06   -9.98499718e-07   3.85586428e-06    5.04063536e-07    -4.73364734e-06   4.91613089e-07    1.11774660e-07    2.00650454e-07    -2.97622417e-08   3.86016911e-04    5.07866333e-04    
4.01012555e+02    7.84199073e-11    -1.18908278e-11   -7.45964230e-03   8.75831063e-05    -8.15423771e-04   -5.64515003e-06   -5.14717234e-06   -1.26402957e-06   -2.53860675e-07   5.76049029e-07    -5.08750829e-06   -5.15308580e-08   -7.75556270e-09   1.15398387e-07    -3.75002815e-08   4.99613229e-04    -5.10406077e-05   
4.01144558e+02    1.21348828e-10    -9.57270309e-11   -7.92187447e-03   2.09834972e-04    -8.61327578e-04   -1.41362106e-04   -4.71648552e-06   -4.10756046e-06   -2.81258905e-06   9.72650909e-07    -5.37162582e-06   -3.95655405e-07   -8.23441704e-08   1.05577576e-07    -1.20570050e-07   7.73113386e-04    -4.10902047e-04   
4.01282561e+02    1.56660357e-10    -1.63929578e-10   -8.19024471e-03   2.61197767e-04    -8.87650770e-04   -2.69703149e-04   -4.02297535e-06   -4.98598452e-06   -4.85734453e-06   1.11079937e-06    -5.53457651e-06   -6.76097224e-07   -1.41925907e-07   8.98801780e-08    -1.46179136e-07   9.98083133e-04    -7.03656989e-04   
4.01417563e+02    5.07488775e-11    -1.93505485e-10   -8.37097694e-03   -1.08471286e-05   -9.05386938e-04   -3.00807866e-04   -6.65091846e-06   2.80747181e-07    -5.80540287e-06   4.11215201e-07    -5.64511839e-06   -8.06952855e-07   -1.69856048e-07   1.48632777e-07    7.45544739e-09    3.23321098e-04    -8.30609580e-04   
4.01549566e+02    1.64791377e-11    -2.54362500e-10   -8.08657203e-03   -5.52814863e-05   -8.76711625e-04   -4.11392744e-04   -4.22208507e-06   9.10363580e-07    -7.63434380e-06   3.02090657e-07    -5.46700191e-06   -1.06710661e-06   -2.23001627e-07   9.40407235e-08    2.57398838e-08    1.04988587e-04    -1.09183425e-03   
4.01687569e+02    -1.56407933e-11   -2.23627173e-10   -8.10846185e-03   -1.39106890e-04   -8.78454933e-04   -3.49466828e-04   -6.96248142e-06   3.10713747e-06    -6.79639538e-06   1.42622072e-08    -5.47808817e-06   -9.37513622e-07   -1.98968879e-07   1.55474900e-07    8.99793479e-08    -9.96474941e-05   -9.59904817e-04   
4.01819572e+02    -8.80710544e-11   -2.18826983e-10   -8.07966294e-03   -2.80403154e-04   -8.75418384e-04   -3.39895031e-04   -8.01205884e-06   5.47112318e-06    -6.70025421e-06   -3.19609309e-07   -5.45913441e-06   -9.18464019e-07   -1.96365413e-07   1.78974719e-07    1.58925772e-07    -5.61100688e-04   -9.39300255e-04   
4.01951575e+02    -6.83192251e-11   -1.22695348e-10   -8.26007867e-03   -2.52114540e-04   -8.93107304e-04   -2.06441011e-04   -8.87273608e-06   4.92655526e-06    -3.68097780e-06   -2.41738372e-07   -5.56916256e-06   -5.18360138e-07   -1.08244177e-07   1.98500807e-07    1.43051092e-07    -4.35261783e-04   -5.26661577e-04   
4.02083578e+02    -8.47246903e-11   -2.85332475e-10   -7.19822074e-03   -2.43431810e-04   -7.86949872e-04   -4.50143076e-04   -1.01592795e-05   4.75206543e-06    -8.81019313e-06   -2.83452504e-07   -4.90908197e-06   -1.20922787e-06   -2.58324261e-07   2.26910621e-07    1.37989201e-07    -5.39781002e-04   -1.22477049e-03   
4.02101578e+02    -1.61687469e-10   -2.41237900e-10   -6.99057092e-03   -2.25557580e-04   -7.69028349e-04   -3.87588439e-04   -9.93449925e-06   4.31422399e-06    -7.42479617e-06   -2.72326548e-07   -4.79886193e-06   -1.04147499e-06   -2.17696471e-07   2.21985384e-07    1.24781849e-07    -1.03011087e-03   -1.03549748e-03   
4.02248581e+02    -5.07529169e-11   -2.00823641e-10   -6.73396878e-03   1.96986550e-05    -7.42763892e-04   -3.18168933e-04   -9.86847054e-06   -7.10148665e-07   -6.19126091e-06   4.08207445e-07    -4.63447029e-06   -8.73409475e-07   -1.81750143e-07   2.20647910e-07    -2.19370656e-08   -3.23346834e-04   -8.62021921e-04   
