time              dlat_rad          dlon_rad          dh_m              dVn               dVh               dVe               dpsi_rad          dtheta_rad        dphi_rad          ba_x              ba_y              ba_z              bg_x              bg_y              bg_z              dN_m              dE_m              
3.43564329e+02    -1.42414814e-09   -1.75303023e-11   2.38872207e-02    -3.53781203e-03   2.37307287e-03    -3.21711509e-05   -6.76121063e-08   6.80948632e-05    -1.03335040e-07   -8.20882735e-06   1.46997994e-05    -9.23623222e-09   -2.88228719e-09   3.91803754e-09    1.97786214e-06    -9.07324782e-03   -7.52498818e-05   
3.43711332e+02    -1.17756546e-09   -8.70970750e-11   2.39145942e-02    -2.86976764e-03   2.36887954e-03    -1.34505764e-04   3.74602539e-07    5.57925213e-05    -2.37336492e-06   -6.85043376e-06   1.47214207e-05    -2.55890108e-07   -6.89347473e-08   -7.78035846e-09   1.62135624e-06    -7.50226957e-03   -3.73869428e-04   
3.43867336e+02    -1.03137892e-09   -2.07418435e-10   2.34167191e-02    -2.52965490e-03   2.31170401e-03    -3.04550482e-04   -3.99924546e-07   4.92232988e-05    -6.11386895e-06   -6.25447867e-06   1.43876972e-05    -7.19837850e-07   -1.77802796e-07   7.19056283e-09    1.43058741e-06    -6.57091507e-03   -8.90356025e-04   
3.44014339e+02    -8.89441187e-10   -2.47874021e-10   2.35911834e-02    -2.19607649e-03   2.32464524e-03    -3.80764036e-04   -1.14013245e-06   4.24812861e-05    -7.35844123e-06   -5.59441245e-06   1.44949730e-05    -8.78190421e-07   -2.14259795e-07   2.43826219e-08    1.23469013e-06    -5.66662980e-03   -1.06401397e-03   
3.44044339e+02    -8.28268235e-10   -2.15637477e-10   2.29767203e-02    -1.89448311e-03   2.26757418e-03    -3.34721882e-04   -9.46543124e-07   3.64059754e-05    -6.33319009e-06   -4.99702276e-06   1.41560559e-05    -7.75248220e-07   -1.84303632e-07   2.04884976e-08    1.05705421e-06    -5.27689692e-03   -9.25636672e-04   
3.44506349e+02    -5.61584460e-10   -2.65649169e-10   2.09601008e-02    -1.45300501e-03   2.03003993e-03    -4.33469731e-04   2.68617976e-07    2.80136193e-05    -8.00471537e-06   -3.81854992e-06   1.26853636e-05    -9.22396471e-07   -2.33552873e-07   -6.20501675e-09   8.15573535e-07    -3.57785460e-03   -1.14031456e-03   
3.44659353e+02    -3.91647627e-10   -2.98332225e-10   2.07673784e-02    -1.07861165e-03   2.00572968e-03    -4.70010814e-04   1.16517364e-06    2.01328859e-05    -9.01981172e-06   -2.95467986e-06   1.25537189e-05    -1.07516787e-06   -2.62896025e-07   -2.76287966e-08   5.85592640e-07    -2.49518703e-03   -1.28060839e-03   
3.44791355e+02    -4.19223015e-10   -4.18792329e-10   2.10772403e-02    -8.97801105e-04   2.03506506e-03    -6.44553887e-04   -4.31274335e-07   1.70849732e-05    -1.30184754e-05   -2.61532360e-06   1.27493992e-05    -1.53324056e-06   -3.80053381e-07   6.50812832e-09    4.96530024e-07    -2.67086983e-03   -1.79769025e-03   
3.44851357e+02    -3.38293907e-10   -3.72286042e-10   2.07438909e-02    -7.62233898e-04   2.00510442e-03    -5.91674213e-04   -5.95652365e-07   1.43339071e-05    -1.15053740e-05   -2.29326361e-06   1.25687948e-05    -1.36647063e-06   -3.35921643e-07   1.17185748e-08    4.16376461e-07    -2.15527048e-03   -1.59805928e-03   
3.45001360e+02    -2.76813786e-11   -2.57528443e-10   2.08990067e-02    -1.82127616e-04   2.01631159e-03    -4.10245814e-04   3.75245158e-07    2.33948365e-06    -7.91396258e-06   -8.43265185e-07   1.26678490e-05    -9.27441364e-07   -2.31113826e-07   -9.41362711e-09   6.67310751e-08    -1.76358063e-04   -1.10545559e-03   
3.45088362e+02    -1.19894726e-11   -2.55945034e-10   2.05030750e-02    -1.24635734e-05   1.97769410e-03    -3.97665461e-04   6.18560454e-07    -6.84525813e-07   -7.85257490e-06   -4.97859489e-07   1.24326658e-05    -9.44343629e-07   -2.29208814e-07   -1.54364381e-08   -2.17840539e-08   -7.63849300e-05   -1.09865867e-03   
3.45286366e+02    1.94568200e-10    3.91508879e-11    2.09142025e-02    4.25190419e-04    2.01217237e-03    5.20575538e-05    1.77188079e-06    -1.01658310e-05   1.67098877e-06    5.95319846e-07    1.26672963e-05    2.11648118e-07    4.90908014e-08    -3.84066049e-08   -2.98982541e-07   1.23959400e-03    1.68057405e-04    
3.45439369e+02    2.57846543e-10    2.74842114e-11    2.05961814e-02    5.93565308e-04    1.97690017e-03    4.22126731e-05    3.22092240e-06    -1.27788456e-05   1.25662524e-06    9.36495075e-07    1.24491869e-05    1.63698227e-07    3.72381790e-08    -7.17965446e-08   -3.75268929e-07   1.64274033e-03    1.17977525e-04    
3.45625373e+02    2.05168154e-10    2.50822168e-10    2.00914778e-02    4.91073832e-04    1.92139150e-03    3.80722860e-04    3.73597401e-06    -1.04648386e-05   8.53199163e-06    6.77516878e-07    1.20905957e-05    1.05997665e-06    2.50037109e-07    -8.12076458e-08   -3.07611738e-07   1.30712631e-03    1.07666818e-03    
3.45772376e+02    2.95122334e-10    3.13305964e-10    1.95743773e-02    5.81061979e-04    1.86677697e-03    5.04148675e-04    2.88079390e-06    -1.22389551e-05   1.05232174e-05    9.49184807e-07    1.17487193e-05    1.31336231e-06    3.08197915e-07    -6.27057342e-08   -3.59120535e-07   1.88022439e-03    1.34488327e-03    
3.45916379e+02    2.02034315e-10    4.93170343e-10    1.94015339e-02    3.64468357e-04    1.84838754e-03    7.59120702e-04    3.56091430e-06    -7.99251207e-06   1.62857759e-05    4.43510955e-07    1.16232332e-05    2.08101934e-06    4.76673870e-07    -7.58871637e-08   -2.34885366e-07   1.28716062e-03    2.11696096e-03    
3.46060382e+02    3.21886481e-10    2.36636012e-10    1.93345050e-02    6.58035743e-04    1.83933746e-03    4.11974981e-04    6.52382346e-06    -1.39240838e-05   8.01613080e-06    1.18427660e-06    1.15748092e-05    1.00229600e-06    2.35734903e-07    -1.47027547e-07   -4.08433364e-07   2.05073877e-03    1.01577309e-03    
3.46207386e+02    4.14272589e-10    9.73265706e-11    1.92055290e-02    8.93683528e-04    1.82399702e-03    1.68547238e-04    7.29696294e-06    -1.82426132e-05   3.52016284e-06    1.76850772e-06    1.14839502e-05    4.44674465e-07    1.04347667e-07    -1.64424405e-07   -5.34652155e-07   2.63933067e-03    4.17779623e-04    
3.46351389e+02    3.73106914e-10    5.06343444e-11    1.95307011e-02    8.20406754e-04    1.85596708e-03    7.09413748e-05    6.75651231e-06    -1.65891557e-05   2.06007685e-06    1.53051159e-06    1.16792421e-05    2.61012347e-07    6.15523908e-08    -1.51515866e-07   -4.86548548e-07   2.37706415e-03    2.17350675e-04    
3.46495392e+02    3.64855709e-10    1.23965755e-10    1.99838346e-02    7.89138446e-04    1.90060670e-03    1.95171543e-04    7.34603590e-06    -1.64226839e-05   4.38689237e-06    1.50995305e-06    1.19573240e-05    5.73306715e-07    1.29704988e-07    -1.64836088e-07   -4.81733364e-07   2.32449572e-03    5.32129699e-04    
3.46639395e+02    3.15425252e-10    -4.49325941e-11   1.97846799e-02    6.79882880e-04    1.87929187e-03    -4.02762268e-05   7.55659643e-06    -1.42047871e-05   -1.08096325e-06   1.26152504e-06    1.18182032e-05    -1.51618845e-07   -3.01478805e-08   -1.71494276e-07   -4.16737498e-07   2.00957428e-03    -1.92875573e-04   
3.46783398e+02    2.87120125e-10    -4.72996157e-11   1.97096874e-02    5.78152115e-04    1.87075821e-03    -3.82656440e-05   8.68065868e-06    -1.19307479e-05   -1.14786328e-06   9.47647931e-07    1.17587207e-05    -1.69778037e-07   -3.18790406e-08   -1.97032438e-07   -3.50307586e-07   1.82924232e-03    -2.03036126e-04   
3.46924401e+02    1.45536088e-10    -2.05194301e-10   1.94762062e-02    2.89502791e-04    1.84659307e-03    -3.09781448e-04   7.39532676e-06    -5.65552718e-06   -6.29274582e-06   1.03712738e-07    1.15972861e-05    -8.32570783e-07   -1.82856588e-07   -1.67895197e-07   -1.66785591e-07   9.27210414e-04    -8.80807428e-04   
3.47068404e+02    5.25871970e-11    -1.02923404e-10   1.91708676e-02    7.48192807e-05    1.81488799e-03    -1.55333531e-04   7.63002430e-06    -1.49095064e-06   -2.96901982e-06   -4.55789736e-07   1.13910109e-05    -3.93719729e-07   -8.55484403e-08   -1.72488571e-07   -4.48947175e-08   3.35033032e-04    -4.41804144e-04   
3.47215407e+02    5.73102928e-11    -1.94435265e-10   1.88118435e-02    4.00903159e-05    1.77698452e-03    -3.00566306e-04   8.55701717e-06    -1.71431570e-06   -5.95048240e-06   -4.02861118e-07   1.11525517e-05    -7.97225326e-07   -1.72729949e-07   -1.93720866e-07   -5.12560025e-08   3.65123876e-04    -8.34623574e-04   
3.47362410e+02    -6.06276398e-11   -1.46082428e-11   1.91234101e-02    -2.09437653e-04   1.80747627e-03    -2.80965667e-05   9.36005319e-06    3.89585513e-06    -5.75931477e-08   -1.17370146e-06   1.13374057e-05    -1.69361026e-08   1.90804468e-11    -2.10835880e-07   1.13098492e-07    -3.86258693e-04   -6.27066436e-05   
3.47509413e+02    4.81918536e-11    2.49032924e-11    1.89919012e-02    2.81575743e-05    1.79247324e-03    4.18057897e-05    1.11435308e-05    -1.27769852e-06   1.21490394e-06    -4.64657847e-07   1.12466380e-05    1.51020824e-07    3.76085384e-08    -2.51179382e-07   -3.82838500e-08   3.07030299e-04    1.06898673e-04    
3.47653416e+02    -1.46881296e-10   -9.47677908e-12   1.90287056e-02    -4.03142615e-04   1.79547918e-03    1.02579821e-05    9.20208454e-06    7.94817694e-06    1.16247498e-07    -1.69848847e-06   1.12574959e-05    -7.53861895e-09   5.15519491e-09    -2.07967322e-07   2.32216570e-07    -9.35780735e-04   -4.06795622e-05   
3.47797420e+02    -3.41370694e-10   -9.59766210e-11   1.95672946e-02    -7.89302927e-04   1.84868559e-03    -1.20195145e-04   7.85823714e-06    1.58538893e-05    -2.69595225e-06   -2.79985307e-06   1.15875538e-05    -3.95871166e-07   -7.74715227e-08   -1.77968733e-07   4.63925581e-07    -2.17487269e-03   -4.11984558e-04   
3.47971423e+02    -5.08347566e-10   1.27062267e-10    1.93626803e-02    -1.25768155e-03   1.82498880e-03    1.84890576e-04    9.55039282e-06    2.53864903e-05    4.66999562e-06    -4.12882747e-06   1.14328909e-05    6.10688740e-07    1.38666521e-07    -2.14551892e-07   7.43497466e-07    -3.23868234e-03   5.45421236e-04    
3.48109426e+02    -4.38751447e-10   3.03062429e-11    1.82100720e-02    -1.14478913e-03   1.70791615e-03    7.46312029e-05    9.71058486e-06    2.25969917e-05    1.42442544e-06    -3.77745764e-06   1.06988497e-05    1.69444326e-07    4.35402735e-08    -2.19280045e-07   6.61683023e-07    -2.79528547e-03   1.30091078e-04    
3.48250429e+02    -6.14004842e-10   2.08193867e-10    1.85736477e-02    -1.49734632e-03   1.74382511e-03    3.50596332e-04    1.03039335e-05    2.95474277e-05    7.33691739e-06    -4.72803179e-06   1.09211092e-05    9.66092460e-07    2.17088291e-07    -2.32178192e-07   8.65749057e-07    -3.91182485e-03   8.93682624e-04    
3.48397432e+02    -5.94826950e-10   4.00724987e-10    1.87257472e-02    -1.47369509e-03   1.75771934e-03    6.40767965e-04    8.79266844e-06    2.98117349e-05    1.36133312e-05    -4.82084897e-06   1.10092302e-05    1.86486781e-06    4.00760525e-07    -1.97526037e-07   8.73617421e-07    -3.78964250e-03   1.72013200e-03    
3.48538435e+02    -5.42812456e-10   4.90714388e-10    1.83884460e-02    -1.37403565e-03   1.72298156e-03    7.75440115e-04    8.99860220e-06    2.69201560e-05    1.65010186e-05    -4.43891254e-06   1.07911122e-05    2.30137138e-06    4.85384897e-07    -2.01961581e-07   7.88970604e-07    -3.45825816e-03   2.10641584e-03    
3.48679438e+02    -4.55841802e-10   5.26661560e-10    1.80799176e-02    -1.20103079e-03   1.69111761e-03    8.68928962e-04    7.28994712e-06    2.35964101e-05    1.75228092e-05    -4.00222097e-06   1.05915293e-05    2.49592890e-06    5.14933071e-07    -1.64005801e-07   6.91638954e-07    -2.90416812e-03   2.26072069e-03    
3.48820441e+02    -3.67881060e-10   5.44960796e-10    1.79621276e-02    -9.66284370e-04   1.67840717e-03    9.01009821e-04    9.05556282e-06    1.91546479e-05    1.81873004e-05    -3.35658706e-06   1.05130569e-05    2.58193883e-06    5.34900364e-07    -2.03864547e-07   5.61714578e-07    -2.34377024e-03   2.33927090e-03    
3.48958444e+02    -3.49461979e-10   2.73047555e-10    1.75706119e-02    -9.02778333e-04   1.63855684e-03    4.70866220e-04    6.30133501e-06    1.77296491e-05    9.33046208e-06    -3.16554195e-06   1.02622892e-05    1.32276519e-06    2.74772578e-07    -1.42062097e-07   5.19984635e-07    -2.22642227e-03   1.17206991e-03    
3.49099447e+02    -2.26263723e-10   3.06556955e-10    1.84652785e-02    -6.66853197e-04   1.72773712e-03    4.96399388e-04    2.50431740e-06    1.28144103e-05    1.04587273e-05    -2.47315521e-06   1.08236921e-05    1.49989825e-06    3.07245239e-07    -5.60797294e-08   3.76200256e-07    -1.44152618e-03   1.31591055e-03    
3.49234450e+02    -3.66623266e-10   4.57266112e-10    1.90769307e-02    -8.98514303e-04   1.78885425e-03    7.51419507e-04    5.82848335e-06    1.76303218e-05    1.54134721e-05    -3.19166208e-06   1.12061577e-05    2.20980829e-06    4.53263726e-07    -1.31110341e-07   5.17569520e-07    -2.33575683e-03   1.96283676e-03    
3.49372453e+02    -2.84910524e-10   3.57038115e-10    1.91766578e-02    -7.40327166e-04   1.79828896e-03    6.11596057e-04    5.79658075e-06    1.44302215e-05    1.21209241e-05    -2.74643729e-06   1.12656572e-05    1.73889149e-06    3.56723145e-07    -1.30666172e-07   4.23838113e-07    -1.81516495e-03   1.53260316e-03    
3.49513456e+02    -3.48599937e-10   2.70880351e-10    1.87884154e-02    -9.31063613e-04   1.75859418e-03    4.61368412e-04    8.48088987e-06    1.84545853e-05    9.35344197e-06    -3.31370921e-06   1.10152112e-05    1.32546388e-06    2.76054737e-07    -1.91084540e-07   5.42189914e-07    -2.22093020e-03   1.16276676e-03    
3.49651459e+02    -3.51472975e-10   2.65698695e-10    1.91314525e-02    -9.17359736e-04   1.79247551e-03    4.40757920e-04    8.93879815e-06    1.79956703e-05    9.14799613e-06    -3.29381868e-06   1.12278930e-05    1.31541629e-06    2.70036525e-07    -2.01285809e-07   5.28718384e-07    -2.23923433e-03   1.14052417e-03    
3.49795462e+02    -4.33881205e-10   2.06538816e-10    1.91628436e-02    -1.09799825e-03   1.79461500e-03    3.48627883e-04    6.38857517e-06    2.19127613e-05    7.26692392e-06    -3.84994381e-06   1.12413322e-05    1.03029179e-06    2.14509920e-07    -1.43878821e-07   6.44019238e-07    -2.76425716e-03   8.86577540e-04    
3.49942465e+02    -4.06744580e-10   2.37833692e-10    1.78768881e-02    -1.04400130e-03   1.66459338e-03    4.11558033e-04    6.62203097e-06    2.06934137e-05    8.33799016e-06    -3.61885394e-06   1.04231547e-05    1.17713807e-06    2.46098029e-07    -1.49207864e-07   6.08409271e-07    -2.59136972e-03   1.02091218e-03    
3.50089468e+02    -4.07405916e-10   2.59668362e-10    1.76003423e-02    -1.04991722e-03   1.63579317e-03    4.17691625e-04    8.18898893e-06    2.06838051e-05    9.01241678e-06    -3.63656008e-06   1.02421288e-05    1.30157643e-06    2.66046723e-07    -1.84279614e-07   6.08150230e-07    -2.59558309e-03   1.11463844e-03    
3.50230471e+02    -2.89292915e-10   2.49831994e-10    1.75413762e-02    -7.43013354e-04   1.62922728e-03    4.32255442e-04    7.46648277e-06    1.47739098e-05    8.73632847e-06    -2.73005585e-06   1.02010329e-05    1.24108062e-06    2.57967946e-07    -1.68188968e-07   4.34864192e-07    -1.84308516e-03   1.07241530e-03    
3.50374474e+02    -2.21306112e-10   2.06800515e-10    1.72312052e-02    -6.27016080e-04   1.59727665e-03    3.40286180e-04    7.81815692e-06    1.26018200e-05    7.31991770e-06    -2.39630522e-06   1.00005793e-05    1.03940282e-06    2.16392283e-07    -1.75948652e-07   3.71208647e-07    -1.40994124e-03   8.87700635e-04    
3.50518478e+02    -2.69930036e-10   2.66258628e-10    1.65269673e-02    -7.21732093e-04   1.52602750e-03    4.48179260e-04    7.80058049e-06    1.47671130e-05    9.31524639e-06    -2.70670211e-06   9.55179541e-06    1.32866783e-06    2.75079264e-07    -1.75617725e-07   4.34791668e-07    -1.71972426e-03   1.14292721e-03    
3.50662481e+02    -3.45449855e-10   4.55103801e-10    1.60485203e-02    -8.85209549e-04   1.47742097e-03    7.37831527e-04    8.55350321e-06    1.81313651e-05    1.55255553e-05    -3.23647846e-06   9.24563295e-06    2.27853647e-06    4.57573304e-07    -1.92504259e-07   5.33464529e-07    -2.20086103e-03   1.95355352e-03    
3.50806484e+02    -3.28721836e-10   4.15203008e-10    1.65221550e-02    -8.02275877e-04   1.52407528e-03    6.91584325e-04    1.19091506e-05    1.59214800e-05    1.42498567e-05    -2.91762411e-06   9.53917098e-06    2.06747856e-06    4.20755149e-07    -2.68079086e-07   4.68648994e-07    -2.09428682e-03   1.78227744e-03    
3.50977487e+02    -2.93982795e-10   4.55136673e-10    1.72381628e-02    -7.73936782e-04   1.59357424e-03    7.56359043e-04    1.11659469e-05    1.56924855e-05    1.55607135e-05    -2.90999347e-06   9.97523246e-06    2.26774418e-06    4.59190237e-07    -2.51338466e-07   4.62145383e-07    -1.87296439e-03   1.95369431e-03    
3.51115490e+02    -3.81094126e-10   2.95576078e-10    1.70493335e-02    -9.78284528e-04   1.57431334e-03    5.20765249e-04    1.12176193e-05    1.94612756e-05    1.02662704e-05    -3.44918796e-06   9.85423102e-06    1.47044246e-06    3.03649797e-07    -2.52521928e-07   5.73044568e-07    -2.42795067e-03   1.26877331e-03    
3.51139491e+02    -4.11259403e-10   2.70012898e-10    1.66657940e-02    -8.68152931e-04   1.54189019e-03    4.56199751e-04    1.07783843e-05    1.71632107e-05    9.41968502e-06    -3.17125665e-06   9.65197416e-06    1.37129768e-06    2.78565555e-07    -2.42551173e-07   5.04926627e-07    -2.62013365e-03   1.15904222e-03    
3.51349495e+02    -3.41177088e-10   2.96537477e-10    1.59400185e-02    -9.14287711e-04   1.46505122e-03    4.85854156e-04    1.07416301e-05    1.78731185e-05    1.04473748e-05    -3.15930004e-06   9.16818984e-06    1.48629774e-06    3.09045794e-07    -2.41632566e-07   5.26621899e-07    -2.17363923e-03   1.27290000e-03    
3.51490498e+02    -2.40035303e-10   2.92139282e-10    1.63821684e-02    -7.16290704e-04   1.50893473e-03    4.88565566e-04    1.12290545e-05    1.38622094e-05    1.02936999e-05    -2.57453031e-06   9.44313305e-06    1.46272259e-06    3.04610342e-07    -2.52601096e-07   4.08863657e-07    -1.52926491e-03   1.25402047e-03    
3.51634501e+02    -2.77035472e-10   4.10427482e-10    1.55240342e-02    -7.42591050e-04   1.42232642e-03    6.53798023e-04    1.15836564e-05    1.54110721e-05    1.42107916e-05    -2.81282046e-06   8.89913996e-06    2.07707708e-06    4.19727563e-07    -2.60548354e-07   4.54206858e-07    -1.76499299e-03   1.76177754e-03    
3.51772504e+02    -2.99604431e-10   5.07877965e-10    1.53898284e-02    -7.88991338e-04   1.40845294e-03    8.08892241e-04    1.14100328e-05    1.58366348e-05    1.73290905e-05    -2.91714676e-06   8.81296511e-06    2.59855542e-06    5.11175019e-07    -2.56652279e-07   4.66534659e-07    -1.90877983e-03   2.18008776e-03    
3.51916507e+02    -2.15759776e-10   4.88614764e-10    1.48180479e-02    -5.87246555e-04   1.35072158e-03    7.92144159e-04    1.00608666e-05    1.15143015e-05    1.65838421e-05    -2.26272447e-06   8.44934350e-06    2.52225134e-06    4.88969968e-07    -2.26323566e-07   3.39390562e-07    -1.37460554e-03   2.09739950e-03    
3.52054510e+02    -3.91771087e-10   5.42710542e-10    1.51271342e-02    -8.95868926e-04   1.38132050e-03    8.94002304e-04    8.65358917e-06    1.81377497e-05    1.82893901e-05    -3.33854899e-06   8.64253114e-06    2.82099356e-06    5.38813594e-07    -1.94694533e-07   5.33863394e-07    -2.49597359e-03   2.32960774e-03    
3.52228514e+02    -2.53145234e-10   3.80794962e-10    1.45569728e-02    -6.86673521e-04   1.32259852e-03    6.44014210e-04    6.32077745e-06    1.30764771e-05    1.28840967e-05    -2.52137486e-06   8.27106596e-06    1.99597228e-06    3.79627750e-07    -1.42193211e-07   3.85310908e-07    -1.61278829e-03   1.63457819e-03    
3.52369517e+02    -2.44475001e-10   5.28151064e-10    1.45379102e-02    -6.58167233e-04   1.32025345e-03    8.50715475e-04    6.74862788e-06    1.35333283e-05    1.77809093e-05    -2.61360197e-06   8.25673525e-06    2.76985480e-06    5.23640468e-07    -1.51820652e-07   3.98736996e-07    -1.55755023e-03   2.26711021e-03    
3.52510520e+02    -4.85653474e-10   4.79906519e-10    1.46087344e-02    -1.17921828e-03   1.32688837e-03    7.65494907e-04    9.24418887e-06    2.36477900e-05    1.62707801e-05    -4.17593089e-06   8.30022405e-06    2.51711638e-06    4.79768118e-07    -2.07843130e-07   6.96169537e-07    -3.09409829e-03   2.06001837e-03    
3.52654523e+02    -4.76935064e-10   3.85857783e-10    1.41022851e-02    -1.22216139e-03   1.27587731e-03    6.65037948e-04    8.71338983e-06    2.44957372e-05    1.31936471e-05    -4.23833805e-06   7.97968855e-06    2.01029288e-06    3.89414068e-07    -1.95860636e-07   7.21450996e-07    -3.03855329e-03   1.65631020e-03    
3.52792526e+02    -4.47694106e-10   3.73564277e-10    1.35539867e-02    -1.17674090e-03   1.22097952e-03    6.41058760e-04    8.02725354e-06    2.39651761e-05    1.28670093e-05    -4.09477505e-06   7.63430131e-06    1.94294863e-06    3.79838987e-07    -1.80414733e-07   7.06134338e-07    -2.85225915e-03   1.60353972e-03    
3.52930529e+02    -5.08675827e-10   4.29859564e-10    1.28195938e-02    -1.29993946e-03   1.14748320e-03    7.07811162e-04    8.55926649e-06    2.64428546e-05    1.48168563e-05    -4.44180207e-06   7.17270257e-06    2.23710465e-06    4.37326675e-07    -1.92380879e-07   7.79027609e-07    -3.24077370e-03   1.84518937e-03    
3.53065532e+02    -4.60985883e-10   3.78846590e-10    1.21161735e-02    -1.16697581e-03   1.07735232e-03    6.32297073e-04    8.42072637e-06    2.35141104e-05    1.31706717e-05    -3.93077698e-06   6.73093750e-06    1.96780294e-06    3.88980821e-07    -1.89244394e-07   6.93012365e-07    -2.93694106e-03   1.62621403e-03    
3.53206535e+02    -5.54975377e-10   3.87874939e-10    1.11624416e-02    -1.42359395e-03   9.81826892e-04    6.48232864e-04    7.39672283e-06    2.93032673e-05    1.35716514e-05    -4.70997094e-06   6.13220600e-06    2.00486336e-06    4.00769295e-07    -1.66205556e-07   8.63671271e-07    -3.53574813e-03   1.66496846e-03    
3.53341538e+02    -5.76146458e-10   3.17263114e-10    1.16245995e-02    -1.44770394e-03   1.02801292e-03    5.35851274e-04    6.68570171e-06    2.93690187e-05    1.10991036e-05    -4.81551992e-06   6.42267360e-06    1.66089921e-06    3.27760639e-07    -1.50205489e-07   8.65251742e-07    -3.67062908e-03   1.36186432e-03    
3.53482541e+02    -5.26999115e-10   4.54516331e-10    1.11168364e-02    -1.37855777e-03   9.77238937e-04    7.52511033e-04    4.00473392e-06    2.78675307e-05    1.57759668e-05    -4.57151127e-06   6.10289613e-06    2.36492046e-06    4.65079628e-07    -9.00664119e-08   8.21108119e-07    -3.35751136e-03   1.95102899e-03    
3.53614544e+02    -5.52703886e-10   3.20989938e-10    1.07319509e-02    -1.36671646e-03   9.38795774e-04    5.74272195e-04    2.93984917e-06    2.81317169e-05    1.11923861e-05    -4.63809246e-06   5.86224760e-06    1.68307168e-06    3.29983655e-07    -6.60220583e-08   8.28664434e-07    -3.52127646e-03   1.37786167e-03    
3.53746546e+02    -4.98713216e-10   2.78396129e-10    1.04903207e-02    -1.26808394e-03   9.14890353e-04    4.63638593e-04    2.08701156e-06    2.57348443e-05    9.76786933e-06    -4.30309827e-06   5.71152199e-06    1.48258870e-06    2.87879543e-07    -4.69578495e-08   7.58013957e-07    -3.17730190e-03   1.19502602e-03    
3.53887549e+02    -5.45905893e-10   1.75266130e-10    1.00500087e-02    -1.41577926e-03   8.70553604e-04    2.98383183e-04    7.17377173e-07    2.89813827e-05    6.29487905e-06    -4.79246713e-06   5.43520386e-06    9.54590078e-07    1.85482965e-07    -1.61736876e-08   8.53597554e-07    -3.47796645e-03   7.52336508e-04    
3.54025552e+02    -5.01254396e-10   2.58636955e-10    1.00827755e-02    -1.30806388e-03   8.74053894e-04    4.48251853e-04    3.35513287e-07    2.63548103e-05    9.12207513e-06    -4.35555870e-06   5.45535961e-06    1.37676222e-06    2.68704736e-07    -7.61761291e-09   7.76550063e-07    -3.19349175e-03   1.11020886e-03    
3.54157555e+02    -4.08162346e-10   3.10407510e-10    9.31527109e-03    -1.10144887e-03   7.97733977e-04    5.05647851e-04    -4.28150624e-07   2.20338957e-05    1.08429416e-05    -3.70298184e-06   4.97428852e-06    1.66189892e-06    3.19159449e-07    9.42971343e-09    6.49206866e-07    -2.60040230e-03   1.33243582e-03    
3.54292558e+02    -4.16337634e-10   2.30748076e-10    9.26693007e-03    -1.07842223e-03   7.93009245e-04    3.97497389e-04    -2.85872598e-07   2.17206109e-05    8.15759361e-06    -3.65620638e-06   4.94463102e-06    1.24303579e-06    2.40196133e-07    6.31716593e-09    6.40015109e-07    -2.65248707e-03   9.90494659e-04    
3.54427561e+02    -4.66032076e-10   1.40153621e-11    8.97544133e-03    -1.03546690e-03   7.63841697e-04    4.31672882e-05    3.73548511e-07    2.07917467e-05    8.53173440e-07    -3.53406000e-06   4.76188126e-06    1.19827984e-07    2.52801833e-08    -8.42962943e-09   6.12422505e-07    -2.96909036e-03   6.01614566e-05    
3.54595565e+02    -4.08496803e-10   -9.05159472e-11   8.86747725e-03    -1.06816377e-03   7.52131960e-04    -1.32682848e-04   -3.26570691e-06   2.21072137e-05    -2.69847412e-06   -3.64707578e-06   4.68994866e-06    -4.12879917e-07   -7.98303294e-08   7.32360835e-08    6.51791249e-07    -2.60253313e-03   -3.88542996e-04   
3.54730567e+02    -2.52755518e-10   -1.32619202e-10   8.99303337e-03    -7.53355370e-04   7.65033201e-04    -1.94993988e-04   -3.58076286e-06   1.49972023e-05    -4.18422989e-06   -2.54482902e-06   4.76854280e-06    -6.26622212e-07   -1.23688777e-07   8.03610375e-08    4.42635655e-07    -1.61030541e-03   -5.69272710e-04   
3.54865570e+02    -3.25073666e-10   -1.19633071e-10   9.89069284e-03    -8.49990105e-04   8.54850810e-04    -1.99541343e-04   -3.85830919e-06   1.78409157e-05    -3.72230282e-06   -3.02401814e-06   5.33302310e-06    -5.53095394e-07   -1.10145193e-07   8.64495095e-08    5.26394961e-07    -2.07104433e-03   -5.13529238e-04   
3.55009573e+02    -3.43943575e-10   -1.39735545e-10   9.95022510e-03    -9.18852762e-04   8.60602856e-04    -2.08476853e-04   -4.75186217e-06   1.84615631e-05    -4.40189720e-06   -3.15397898e-06   5.36952973e-06    -6.68092072e-07   -1.30219084e-07   1.06584423e-07    5.44518991e-07    -2.19126452e-03   -5.99819782e-04   
3.55132576e+02    -2.89728373e-10   -2.42928288e-10   9.97503737e-03    -7.70204924e-04   8.63583204e-04    -3.94566506e-04   -4.45469297e-06   1.54527687e-05    -7.81875013e-06   -2.74495665e-06   5.38786737e-06    -1.21139363e-06   -2.30692007e-07   9.98630719e-08    4.55716178e-07    -1.84585946e-03   -1.04277823e-03   
3.55273579e+02    -3.13164610e-10   -8.43820953e-11   1.02798138e-02    -8.75871134e-04   8.94151761e-04    -1.34698864e-04   -2.51757252e-06   1.75262423e-05    -2.46287234e-06   -3.07857499e-06   5.57919701e-06    -3.91556718e-07   -7.27682632e-08   5.63549575e-08    5.16871791e-07    -1.99517173e-03   -3.62213089e-04   
