time              lon               lat               alt               heading           pitch             roll              vn                vh                ve                
444.19247590      -122.13940935     47.64366533       274.09338889      94.13162165       -0.29196938       0.02003679        -0.00032364       0.05285530        2.93622984        
444.19847603      -122.13940912     47.64366533       274.09370521      94.13124690       -0.29235450       0.02136691        -0.00031971       0.05258251        2.93596888        
444.20447616      -122.13940888     47.64366533       274.09402063      94.13119889       -0.29294218       0.02302208        0.00004565        0.05255411        2.93578854        
444.31847859      -122.13940440     47.64366532       274.09172126      94.13615122       -0.29194874       0.02928161        0.00580036        0.05031288        2.93754580        
444.32447872      -122.13940417     47.64366532       274.09202540      94.13605391       -0.29178260       0.02864860        0.00558025        0.05039724        2.93762951        
444.34247910      -122.13940346     47.64366532       274.09293739      94.13536810       -0.29290873       0.02974129        0.00473710        0.05093225        2.93711496        
444.44448128      -122.13939945     47.64366532       274.08984059      94.13220945       -0.28804250       0.03689124        0.00209569        0.05191982        2.93692219        
444.44748134      -122.13939933     47.64366532       274.08999727      94.13190844       -0.28832977       0.03680738        0.00200580        0.05183792        2.93685912        
444.46848179      -122.13939851     47.64366532       274.09107213      94.12988395       -0.28715267       0.03645035        0.00146856        0.05052781        2.93592392        
444.47148186      -122.13939839     47.64366532       274.09122356      94.12989464       -0.28697054       0.03660555        0.00143708        0.05042562        2.93586532        
444.57048397      -122.13939450     47.64366532       274.08801384      94.13420229       -0.28136585       0.03011068        -0.00080714       0.05105929        2.93513143        
444.57648410      -122.13939427     47.64366532       274.08832163      94.13407435       -0.28088566       0.02863076        -0.00131739       0.05085799        2.93502163        
444.58248422      -122.13939403     47.64366532       274.08862638      94.13378247       -0.28035197       0.02784335        -0.00167464       0.05072320        2.93503110        
444.58848435      -122.13939380     47.64366532       274.08893134      94.13373320       -0.27993005       0.02830441        -0.00150273       0.05092793        2.93505990        
444.59448448      -122.13939356     47.64366532       274.08923745      94.13374028       -0.27969590       0.02861893        -0.00138764       0.05110688        2.93495765        
444.60048461      -122.13939333     47.64366532       274.08954466      94.13352355       -0.27987212       0.02834732        -0.00162903       0.05129793        2.93489511        
444.69648666      -122.13938955     47.64366532       274.08609716      94.12955479       -0.28516972       0.01098047        -0.00683027       0.05308644        2.93494388        
444.70248678      -122.13938932     47.64366532       274.08641755      94.12951894       -0.28652260       0.00990612        -0.00723101       0.05301072        2.93477172        
444.71748710      -122.13938873     47.64366532       274.08721249      94.12955169       -0.28678323       0.01133579        -0.00762030       0.05297876        2.93475571        
444.72348723      -122.13938849     47.64366532       274.08753057      94.12976172       -0.28712139       0.01155835        -0.00768564       0.05304739        2.93484890        
444.81648922      -122.13938483     47.64366532       274.08415877      94.13172770       -0.28365674       0.00144868        -0.01252455       0.05110328        2.93399973        
444.82248934      -122.13938460     47.64366532       274.08446706      94.13156133       -0.28272959       0.00099824        -0.01291635       0.05098030        2.93403220        
444.82848947      -122.13938436     47.64366532       274.08477256      94.13148354       -0.28301485       0.00060833        -0.01321581       0.05085142        2.93418994        
444.83148954      -122.13938425     47.64366532       274.08492511      94.13135340       -0.28348679       0.00037664        -0.01338102       0.05085103        2.93423057        
444.84048973      -122.13938389     47.64366532       274.08538200      94.13110068       -0.28340220       0.00096095        -0.01374700       0.05067599        2.93450716        
444.84648986      -122.13938366     47.64366531       274.08568580      94.13108247       -0.28323565       0.00201790        -0.01377834       0.05059161        2.93470094        
