#timestamp [ns]	latitude [deg]	longitude [deg]	altitude [m]	v_x [m s^-1]	v_y [m s^-1]	v_z [m s^-1]
00:06:23.957190912	47.642710515498834	-122.140164999611	273.24224853515625	2.9500651359558105	-0.003012380562722683	-3.227616218737239e-08
00:06:24.062193152	47.64271330134844	-122.14016499961109	273.24169921875	2.9500651359558105	-0.003012380562722683	-5.652187340388082e-08
00:06:24.419200768	47.64272277323711	-122.14016499961151	273.23992919921875	2.9500651359558105	-0.003012401517480612	-1.0421053531217694e-07
00:06:24.566203904	47.64272667342655	-122.1401649996117	273.2391662597656	2.9500651359558105	-0.0030124098993837833	-8.409967477973623e-08
00:06:24.692206592	47.64273001644609	-122.14016499961184	273.2385559082031	2.9500651359558105	-0.003012394532561302	-7.188941708591301e-08
00:06:24.734207488	47.64273113078592	-122.14016499961187	273.23834228515625	2.9500651359558105	-0.003012394532561302	-6.469786484331053e-08
00:06:24.839209728	47.64273391663552	-122.14016499961195	273.23779296875	2.9500651359558105	-0.003012394532561302	-4.85794799942596e-08
00:06:24.986212864	47.642737816824976	-122.14016499961203	273.237060546875	2.9500651359558105	-0.003012394532561302	-2.9262190892609397e-08
00:06:25.112215552	47.64274115984449	-122.14016499961208	273.2364196777344	2.9500651359558105	-0.003012394532561302	-2.0479660634009633e-08
00:06:25.259218688	47.642745060033924	-122.14016499961213	273.2356872558594	2.9500651359558105	-0.003012394532561302	-5.7908891903935e-08
00:06:25.280219136	47.64274561720384	-122.14016499961215	273.235595703125	2.9500651359558105	-0.003012394532561302	-6.76236808772046e-08
00:06:25.385221376	47.64274840305344	-122.14016499961228	273.2350769042969	2.9500651359558105	-0.0030121353920549154	-1.2432032292508666e-07
00:06:25.490223616	47.64275118890304	-122.14016499961248	273.2345275878906	2.9500651359558105	-0.0030122825410217047	-1.7725599832374428e-07
00:06:25.616226304	47.64275453192256	-122.14016499961284	273.2339172363281	2.9500651359558105	-0.003012376604601741	-2.2818687739345478e-07
00:06:25.742228992	47.64275787494207	-122.14016499961325	273.2332763671875	2.9500651359558105	-0.003012376604601741	-2.6458513957550167e-07
00:06:25.847231232	47.64276066079167	-122.14016499961363	273.2327575683594	2.9500651359558105	-0.0030123598407953978	-2.772208631540707e-07
00:06:25.994234368	47.6427645609811	-122.14016499961416	273.23199462890625	2.9500651359558105	-0.0030123598407953978	-2.618880898808129e-07
00:06:26.141237504	47.642768461170526	-122.14016499961464	273.23126220703125	2.9500651359558105	-0.0030123263131827116	-2.3059271825331962e-07
00:06:26.141237504	47.642768461170526	-122.14016499961464	273.23126220703125	2.9500651359558105	-0.0030123263131827116	-2.3059271825331962e-07
00:06:26.267240192	47.64277180419003	-122.14016499961502	273.2306213378906	2.9500651359558105	-0.0030121267773211002	-2.2751801509457437e-07
00:06:26.393242880	47.64277514720954	-122.14016499961538	273.2300109863281	2.9500651359558105	-0.003012236673384905	-2.1448089171371976e-07
00:06:26.540246016	47.64277904739897	-122.14016499961576	273.2292785644531	2.9500651359558105	-0.003012371715158224	-1.6562280791276862e-07
00:06:26.666248704	47.642782390418475	-122.14016499961602	273.2286376953125	2.9500651359558105	-0.003012371715158224	-1.302637429034803e-07
00:06:26.729250048	47.642784061928225	-122.14016499961612	273.22833251953125	2.9500651359558105	-0.003012371715158224	-1.1568234725700677e-07
00:06:26.834252288	47.64278684777781	-122.14016499961627	273.227783203125	2.9500651359558105	-0.003012371715158224	-9.596980277137845e-08
00:06:26.981255424	47.64279074796723	-122.14016499961643	273.22705078125	2.9500651359558105	-0.003012371715158224	-7.801080670333249e-08
00:06:27.149259008	47.642795205326564	-122.1401649996166	273.2261962890625	2.9500651359558105	-0.003012352157384157	-6.857713685803901e-08
00:06:27.149259008	47.642795205326564	-122.1401649996166	273.2261962890625	2.9500651359558105	-0.003012352157384157	-6.857713685803901e-08
00:06:27.275261696	47.642798548346065	-122.1401649996167	273.2255859375	2.9500651359558105	-0.003012078581377864	-6.111208250558775e-08
00:06:27.380263936	47.642801334195646	-122.14016499961679	273.22503662109375	2.9500651359558105	-0.003012282308191061	-5.8033212013697266e-08
00:06:27.506266624	47.64280467721514	-122.14016499961689	273.22442626953125	2.9500651359558105	-0.0030123665928840637	-5.810890613133779e-08
00:06:27.611268864	47.64280746306471	-122.14016499961699	273.223876953125	2.9500651359558105	-0.0030123665928840637	-6.131392638053512e-08
00:06:27.737271552	47.64281080608422	-122.14016499961708	273.2232666015625	2.9500651359558105	-0.0030123665928840637	-6.893029791399385e-08
00:06:27.905275136	47.64281526344353	-122.14016499961724	273.222412109375	2.9500651359558105	-0.0030123665928840637	-8.548362728788561e-08
00:06:27.926275584	47.64281582061345	-122.1401649996173	273.2223205566406	2.9500651359558105	-0.0030123665928840637	-8.806693330143389e-08
00:06:28.031277824	47.642818606463024	-122.14016499961743	273.2217712402344	2.9500651359558105	-0.0030123163014650345	-9.724877969574663e-08
00:06:28.136280064	47.6428213923126	-122.14016499961754	273.22125244140625	2.9500651359558105	-0.0030121563468128443	-1.1378408260043216e-07
00:06:28.556289024	47.642832535710895	-122.14016499961818	273.2191467285156	2.9500651359558105	-0.0030123384203761816	-7.142352842492983e-08
00:06:28.703292160	47.64283643590029	-122.14016499961828	273.2184143066406	2.9500651359558105	-0.0030123384203761816	-5.504290356839192e-08
00:06:28.829294848	47.642839778919765	-122.1401649996184	273.2177734375	2.9500651359558105	-0.0030123384203761816	-7.858591288822936e-08
00:06:28.850295296	47.642840336089684	-122.1401649996184	273.2176818847656	2.9500651359558105	-0.0030123384203761816	-8.592846967303558e-08
00:06:28.976297984	47.64284367910917	-122.14016499961862	273.217041015625	2.9500651359558105	-0.003012334229424596	-1.5049633361741144e-07
00:06:29.081300224	47.64284646495874	-122.14016499961888	273.2165222167969	2.9500651359558105	-0.0030120897572487593	-2.1263892335809942e-07
00:06:29.186302464	47.6428492508083	-122.1401649996192	273.21600341796875	2.9500651359558105	-0.0030121109448373318	-2.556765252847981e-07
00:06:29.312305152	47.64285259382778	-122.14016499961966	273.2153625488281	2.9500651359558105	-0.0030123554170131683	-2.845193591838324e-07
00:06:29.417307392	47.64285537967734	-122.14016499962007	273.21484375	2.9500651359558105	-0.003012419678270817	-2.89553241827889e-07
00:06:29.543310080	47.642858722696815	-122.14016499962052	273.2142028808594	2.9500651359558105	-0.003012419678270817	-2.727916807998554e-07
00:06:29.648312320	47.64286150854638	-122.14016499962091	273.21368408203125	2.9500651359558105	-0.003012383356690407	-2.4537598619644996e-07
00:06:29.774315008	47.642864851565854	-122.14016499962126	273.2130432128906	2.9500651359558105	-0.003012377768754959	-2.0601305550371762e-07
00:06:29.921318144	47.64286875175524	-122.14016499962165	273.2123107910156	2.9500651359558105	-0.0030123721808195114	-1.735502763722252e-07
00:06:30.026320384	47.64287153760479	-122.14016499962187	273.2117919921875	2.9500651359558105	-0.0030121265444904566	-1.4866793662804412e-07
00:06:30.236324864	47.64287710930391	-122.14016499962223	273.2107238769531	2.9500651359558105	-0.0030123628675937653	-1.0292011864976303e-07
00:06:30.362327552	47.64288045232337	-122.14016499962239	273.2100830078125	2.9500651359558105	-0.0030123363249003887	-7.967993553847919e-08
00:06:30.467329792	47.642883238172935	-122.14016499962248	273.2095642089844	2.9500651359558105	-0.0030123363249003887	-6.345811698338366e-08
00:06:30.551331584	47.642885466852576	-122.14016499962253	273.2091369628906	2.9500651359558105	-0.0030123363249003887	-5.253930268622753e-08
00:06:30.656333824	47.64288825270213	-122.14016499962261	273.2086181640625	2.9500651359558105	-0.0030123363249003887	-4.1464051747652775e-08
00:06:30.782336512	47.642891595721586	-122.14016499962266	273.2079772949219	2.9500651359558105	-0.003012333530932665	-3.19507442725353e-08
00:06:30.887338752	47.642894381571146	-122.14016499962271	273.20745849609375	2.9500651359558105	-0.003012333530932665	-2.7177573969083824e-08
00:06:31.013341440	47.64289772459061	-122.14016499962277	273.2068176269531	2.9500651359558105	-0.003012115601450205	-2.5235646461396755e-08
00:06:31.118343680	47.64290051044015	-122.14016499962278	273.206298828125	2.9500651359558105	-0.0030123095493763685	-2.6770678118737123e-08
00:06:31.244346368	47.642903853459615	-122.14016499962284	273.2056884765625	2.9500651359558105	-0.003012381959706545	-3.239828316736748e-08
00:06:31.349348608	47.64290663930915	-122.14016499962288	273.20513916015625	2.9500651359558105	-0.003012381959706545	-4.02426394430222e-08
00:06:31.475351296	47.64290998232862	-122.14016499962297	273.20452880859375	2.9500651359558105	-0.003012381959706545	-5.344146813968109e-08
00:06:31.622354432	47.64291388251797	-122.1401649996231	273.2037658691406	2.9500651359558105	-0.003012381959706545	-7.405925828152249e-08
00:06:31.643354880	47.64291443968788	-122.14016499962312	273.20367431640625	2.9500651359558105	-0.003012381959706545	-7.746294983235202e-08
