time           lon            lat            alt            heading        pitch          roll           vn             vh             ve             
11.10870900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007897     0.00000000     
11.20558900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007927     0.00000000     
11.30430800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007949     0.00000000     
11.40806600    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007840     0.00000000     
11.50270200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007884     0.00000000     
11.60799200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007869     0.00000000     
11.70772500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007843     0.00000000     
11.80274000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
11.90289300    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
12.00400500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
12.10436100    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
12.20556200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
12.30797500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
12.40740800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
12.50498400    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
12.60898500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
12.70726800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
12.80850900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
12.90148300    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
13.00510400    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
13.10771300    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
13.20857900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
13.30620800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
13.40742300    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
13.50347000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
13.60524700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
13.70684200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
13.80931700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
13.90651400    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
14.00539900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
14.10762900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
14.20789800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
14.30546600    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
14.40660800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
14.50839000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
14.60496700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
14.70579500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
14.80668600    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
14.90844500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
15.00911700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
15.10275200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
15.20566400    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
15.30857800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
15.40260900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
15.50217500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
15.60729600    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
15.70279500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
15.80259900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
15.90851000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
16.00601800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
16.10532900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
16.20274700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
16.30341500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
16.40798200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
16.50497800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
16.60635000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
16.70743300    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
