time           lon            lat            alt            heading        pitch          roll           vn             vh             ve             
0.91350200     -122.14016513  47.64146792    117.21645693   4.92228541     -0.01130258    -0.00147073    -0.00169133    -0.04338774    -0.00056038    
0.91854000     -122.14016513  47.64146792    117.21623884   4.92199605     -0.01112396    -0.00191820    -0.00165241    -0.04318993    -0.00044799    
0.92354300     -122.14016513  47.64146792    117.21602309   4.92165817     -0.01098892    -0.00165742    -0.00145171    -0.04305710    -0.00044090    
0.92867500     -122.14016513  47.64146792    117.21580242   4.92173422     -0.01054386    -0.00121586    -0.00125769    -0.04294015    -0.00062348    
0.93223200     -122.14016513  47.64146792    117.21564946   4.92159992     -0.01065683    -0.00094497    -0.00126569    -0.04306461    -0.00070588    
0.93656700     -122.14016513  47.64146792    117.21546237   4.92094050     -0.01104142    -0.00103369    -0.00138377    -0.04325213    -0.00070030    
0.94118900     -122.14016513  47.64146792    117.21526266   4.92052167     -0.01109997    -0.00117046    -0.00148569    -0.04316559    -0.00070074    
0.94780300     -122.14016513  47.64146792    117.21497862   4.92108619     -0.01060384    -0.00128100    -0.00143239    -0.04272298    -0.00086831    
0.95135900     -122.14016513  47.64146792    117.21482683   4.92115068     -0.01082328    -0.00175197    -0.00143988    -0.04265286    -0.00090979    
0.95787300     -122.14016513  47.64146792    117.21454912   4.92138650     -0.01142249    -0.00148541    -0.00173629    -0.04261281    -0.00115243    
0.96187900     -122.14016513  47.64146792    117.21437920   4.92197511     -0.01103034    -0.00106013    -0.00164366    -0.04221970    -0.00144029    
0.96840100     -122.14016513  47.64146792    117.21410555   4.92231171     -0.01067728    -0.00090561    -0.00128107    -0.04169539    -0.00164681    
0.97381900     -122.14016513  47.64146792    117.21387993   4.92198219     -0.01103652    -0.00054987    -0.00139697    -0.04159040    -0.00175485    
0.97834400     -122.14016513  47.64146792    117.21369203   4.92169666     -0.01062245    -0.00053215    -0.00142432    -0.04145652    -0.00178506    
0.98240000     -122.14016513  47.64146792    117.21352454   4.92181874     -0.01044059    -0.00055041    -0.00135120    -0.04113360    -0.00176935    
0.98800200     -122.14016513  47.64146792    117.21329468   4.92226450     -0.01063793    -0.00046943    -0.00144385    -0.04093001    -0.00193997    
0.99208500     -122.14016513  47.64146792    117.21312784   4.92266116     -0.01089334    -0.00045502    -0.00155295    -0.04079453    -0.00195797    
0.99768200     -122.14016513  47.64146792    117.21289999   4.92298983     -0.01118345    0.00002860     -0.00181665    -0.04062437    -0.00180266    
1.00277400     -122.14016513  47.64146792    117.21566853   4.92670150     -0.01079796    0.00007164     -0.00167062    -0.03657339    -0.00147761    
1.00839300     -122.14016513  47.64146792    117.21545234   4.92708907     -0.01109931    0.00009859     -0.00165206    -0.03633277    -0.00146767    
1.01240600     -122.14016513  47.64146792    117.21530688   4.92724372     -0.01086202    -0.00037951    -0.00171265    -0.03615954    -0.00146169    
1.01849600     -122.14016513  47.64146792    117.21508760   4.92683091     -0.01164609    -0.00100176    -0.00197217    -0.03585459    -0.00121114    
1.02350900     -122.14016513  47.64146792    117.21490817   4.92644595     -0.01232293    -0.00113691    -0.00226658    -0.03573114    -0.00118899    
1.02742200     -122.14016513  47.64146792    117.21476830   4.92663554     -0.01276343    -0.00118184    -0.00235296    -0.03575856    -0.00121505    
1.03380800     -122.14016513  47.64146792    117.21454014   4.92723204     -0.01228538    -0.00117505    -0.00222112    -0.03569806    -0.00112562    
1.03840800     -122.14016513  47.64146792    117.21437601   4.92736772     -0.01246613    -0.00118107    -0.00197553    -0.03566188    -0.00109197    
1.04364200     -122.14016513  47.64146792    117.21418941   4.92786002     -0.01267687    -0.00123153    -0.00184574    -0.03563973    -0.00109820    
1.04731200     -122.14016513  47.64146792    117.21405851   4.92831259     -0.01288870    -0.00160069    -0.00197410    -0.03569964    -0.00100021    
