time           x0             x1             x2             x3             x4             x5             x6             x7             x8             x9             x10            x11            x12            x13            x14            
346.2044       0.0000         0.0000         -0.0012        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
346.3057       0.0000         0.0000         -0.0011        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
346.4084       0.0000         0.0000         -0.0012        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
346.5065       0.0000         0.0000         -0.0012        0.0001         -0.0001        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
346.6074       0.0000         0.0000         -0.0011        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
346.7022       0.0000         0.0000         -0.0013        0.0000         -0.0001        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
346.8017       0.0000         -0.0000        -0.0014        0.0000         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
346.9176       0.0000         0.0000         -0.0015        0.0000         -0.0002        -0.0000        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
347.0030       0.0000         -0.0000        -0.0014        0.0000         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
347.1086       0.0000         0.0000         -0.0015        0.0000         -0.0002        -0.0000        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
347.2077       0.0000         0.0000         -0.0016        0.0000         -0.0002        -0.0000        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
347.3077       0.0000         0.0000         -0.0015        0.0000         -0.0002        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
347.4022       0.0000         0.0000         -0.0015        0.0000         -0.0002        -0.0000        0.0000         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         
347.5064       0.0000         0.0000         -0.0014        0.0000         -0.0002        -0.0000        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
347.6048       0.0000         -0.0000        -0.0013        0.0000         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
347.7064       0.0000         -0.0000        -0.0013        0.0000         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
347.8070       0.0000         -0.0000        -0.0012        -0.0000        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
347.9069       0.0000         -0.0000        -0.0010        0.0000         -0.0001        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
348.0096       0.0000         0.0000         -0.0011        -0.0000        -0.0001        -0.0000        0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
348.1055       0.0000         -0.0000        -0.0010        -0.0000        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
348.2037       0.0000         0.0000         -0.0011        -0.0000        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
348.3094       0.0000         0.0000         -0.0010        -0.0001        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
348.4078       0.0000         0.0000         -0.0009        -0.0000        -0.0001        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
348.5046       0.0000         0.0000         -0.0010        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
348.6035       0.0000         0.0000         -0.0010        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
348.7040       0.0000         0.0000         -0.0009        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
348.8067       0.0000         0.0000         -0.0008        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
348.9053       0.0000         0.0000         -0.0009        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
349.0077       0.0000         0.0000         -0.0008        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
349.1078       0.0000         0.0000         -0.0007        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
349.2066       0.0000         0.0000         -0.0007        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
349.3082       0.0000         0.0000         -0.0007        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
349.4023       0.0000         0.0000         -0.0008        0.0000         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
349.5043       0.0000         0.0000         -0.0009        0.0000         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
349.6026       0.0000         0.0000         -0.0008        0.0001         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
349.7065       0.0000         0.0000         -0.0009        0.0001         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
349.8048       0.0000         0.0000         -0.0010        0.0001         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
349.9084       0.0000         0.0000         -0.0010        0.0001         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
350.0026       0.0000         0.0000         -0.0009        0.0001         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
350.1022       0.0000         0.0000         -0.0010        0.0000         -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
350.2026       0.0000         0.0000         -0.0011        0.0001         -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
350.3067       0.0000         0.0000         -0.0012        0.0000         -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
350.4068       0.0000         0.0000         -0.0013        0.0000         -0.0002        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
350.5081       0.0000         0.0000         -0.0013        0.0000         -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
350.6067       0.0000         0.0000         -0.0012        0.0001         -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
350.7020       0.0000         0.0000         -0.0012        0.0001         -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
350.8029       0.0000         0.0000         -0.0011        0.0000         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
350.9070       0.0000         0.0000         -0.0011        0.0001         -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
351.0077       0.0000         0.0000         -0.0011        0.0000         -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
351.1025       0.0000         0.0000         -0.0011        0.0000         -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
351.2078       0.0000         0.0000         -0.0012        0.0001         -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
351.3075       0.0000         0.0000         -0.0013        0.0001         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
351.4064       0.0000         0.0000         -0.0012        0.0000         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
351.5054       0.0000         0.0000         -0.0012        0.0000         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
351.6022       0.0000         0.0000         -0.0012        0.0001         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
351.7074       0.0000         0.0000         -0.0013        0.0001         -0.0002        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
351.8015       0.0000         0.0000         -0.0013        0.0000         -0.0002        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
351.9081       0.0000         0.0000         -0.0013        -0.0000        -0.0001        0.0003         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
352.0062       0.0000         0.0000         -0.0013        -0.0000        -0.0002        0.0003         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
352.1027       0.0000         0.0000         -0.0012        -0.0000        -0.0001        0.0002         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
352.2016       0.0000         0.0000         -0.0012        -0.0000        -0.0001        0.0002         0.0000         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         
352.3027       0.0000         0.0000         -0.0010        -0.0000        -0.0001        0.0002         0.0000         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         
352.4017       0.0000         0.0000         -0.0011        -0.0000        -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
352.5016       0.0000         0.0000         -0.0012        -0.0000        -0.0001        0.0003         0.0000         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         
352.6043       0.0000         0.0000         -0.0012        -0.0000        -0.0001        0.0002         0.0000         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         
352.7081       0.0000         0.0000         -0.0011        -0.0000        -0.0001        0.0002         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
352.8064       0.0000         0.0000         -0.0011        -0.0000        -0.0001        0.0002         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
352.9055       0.0000         0.0000         -0.0011        -0.0001        -0.0001        0.0002         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
353.0068       0.0000         0.0000         -0.0010        -0.0000        -0.0001        0.0002         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
353.1027       0.0000         0.0000         -0.0010        -0.0000        -0.0001        0.0002         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
353.2074       0.0000         0.0000         -0.0009        -0.0000        -0.0001        0.0002         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
353.3051       0.0000         0.0000         -0.0009        -0.0000        -0.0001        0.0002         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
353.4065       0.0000         0.0000         -0.0008        -0.0000        -0.0001        0.0002         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
353.5031       -0.0000        0.0000         -0.0008        -0.0001        -0.0001        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
353.6038       -0.0000        0.0000         -0.0007        -0.0001        -0.0001        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
353.7075       -0.0000        0.0000         -0.0007        -0.0001        -0.0001        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
353.8047       -0.0000        0.0000         -0.0007        -0.0001        -0.0001        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
353.9022       -0.0000        0.0000         -0.0007        -0.0001        -0.0001        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
354.0066       -0.0000        0.0000         -0.0006        -0.0002        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
354.1045       -0.0000        0.0000         -0.0006        -0.0002        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
354.2053       -0.0000        -0.0000        -0.0007        -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
354.3055       -0.0000        -0.0000        -0.0006        -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
354.4037       -0.0000        -0.0000        -0.0006        -0.0001        -0.0001        -0.0001        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
354.5057       0.0000         -0.0000        -0.0006        -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
354.6064       -0.0000        -0.0000        -0.0007        -0.0001        -0.0001        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         0.0000         
354.7032       0.0000         0.0000         -0.0006        -0.0001        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
354.8083       -0.0000        0.0000         -0.0006        -0.0001        -0.0001        0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
354.9063       0.0000         0.0000         -0.0005        -0.0001        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
355.0084       -0.0000        0.0000         -0.0005        -0.0001        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
355.1025       -0.0000        0.0000         -0.0006        -0.0001        -0.0001        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
355.2020       -0.0000        0.0000         -0.0004        -0.0001        -0.0000        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
355.3062       0.0000         0.0000         -0.0004        -0.0001        -0.0000        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
355.4027       0.0000         0.0000         -0.0005        -0.0000        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
355.5027       0.0000         -0.0000        -0.0004        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
355.6090       0.0000         -0.0000        -0.0004        0.0000         -0.0001        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
355.7063       0.0000         -0.0000        -0.0005        0.0000         -0.0001        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
355.8029       0.0000         0.0000         -0.0004        0.0001         -0.0001        -0.0000        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
355.9089       0.0000         0.0000         -0.0003        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
356.0066       0.0000         0.0000         -0.0003        0.0001         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
356.1027       0.0000         0.0000         -0.0003        0.0001         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
356.2087       0.0000         0.0000         -0.0002        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
356.3059       0.0000         0.0000         -0.0003        0.0001         -0.0000        -0.0000        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
356.4062       0.0000         0.0000         -0.0003        0.0001         -0.0000        -0.0000        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
356.5052       0.0000         -0.0000        -0.0002        0.0001         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
356.6025       0.0000         -0.0000        -0.0002        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
356.7025       0.0000         -0.0000        -0.0003        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
356.8081       0.0000         -0.0000        -0.0003        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
356.9055       0.0000         0.0000         -0.0003        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
357.0070       0.0000         0.0000         -0.0003        0.0000         -0.0000        -0.0000        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
357.1044       0.0000         0.0000         -0.0002        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
357.2061       0.0000         0.0000         -0.0003        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
357.3031       0.0000         0.0000         -0.0003        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
357.4027       0.0000         0.0000         -0.0002        0.0001         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
357.5021       0.0000         0.0000         -0.0002        0.0001         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
357.6073       0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
357.7025       0.0000         0.0000         -0.0001        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
357.8074       0.0000         0.0000         0.0002         0.0000         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
357.9081       0.0000         0.0000         0.0001         0.0000         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
358.0022       0.0000         0.0000         0.0001         0.0000         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
358.1040       0.0000         0.0000         -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
358.2081       0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        
358.3028       0.0000         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
358.4057       0.0000         -0.0000        -0.0002        0.0001         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
358.5057       0.0000         -0.0000        -0.0002        0.0000         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
358.6062       0.0000         -0.0000        -0.0001        0.0000         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
358.7061       0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0001        0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        
358.8061       0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0001        0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        
358.9080       0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0001        0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        
359.0038       0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0001        0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        
359.1073       0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
359.2058       0.0000         -0.0000        0.0001         -0.0000        0.0000         -0.0001        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
359.3080       0.0000         -0.0000        0.0001         -0.0000        0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
359.4095       0.0000         -0.0000        0.0001         -0.0000        0.0000         -0.0001        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
359.5055       0.0000         -0.0000        0.0003         -0.0000        0.0000         -0.0001        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
359.6073       0.0000         -0.0000        0.0005         -0.0000        0.0001         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
359.7086       0.0000         -0.0000        0.0005         -0.0001        0.0001         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
359.8054       0.0000         0.0000         0.0006         -0.0000        0.0001         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         
359.9062       0.0000         0.0000         0.0006         -0.0000        0.0001         0.0000         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         
360.0086       -0.0000        -0.0000        0.0006         -0.0001        0.0001         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         
360.1028       -0.0000        -0.0000        0.0008         -0.0001        0.0001         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
360.2063       -0.0000        -0.0000        0.0009         -0.0001        0.0001         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
360.3055       -0.0000        -0.0000        0.0009         -0.0001        0.0001         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         
360.4026       -0.0000        -0.0000        0.0009         -0.0001        0.0001         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
360.5082       0.0000         -0.0000        0.0009         -0.0000        0.0001         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
360.6060       -0.0000        -0.0000        0.0009         -0.0001        0.0001         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         
360.7026       -0.0000        -0.0000        0.0009         -0.0001        0.0001         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         
360.8029       -0.0000        0.0000         0.0010         -0.0001        0.0001         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         
360.9021       -0.0000        0.0000         0.0010         -0.0001        0.0001         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         
361.0028       -0.0000        0.0000         0.0008         -0.0001        0.0001         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         
361.1061       -0.0000        0.0000         0.0008         -0.0001        0.0001         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         
361.2083       0.0000         0.0000         0.0007         -0.0000        0.0001         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         
361.3081       0.0000         0.0000         0.0007         0.0000         0.0001         -0.0000        0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
361.4080       0.0000         0.0000         0.0008         0.0001         0.0001         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
361.5079       0.0000         0.0000         0.0007         0.0001         0.0001         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
361.6088       0.0000         0.0000         0.0005         0.0001         0.0001         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
361.7068       0.0000         0.0000         0.0005         0.0001         0.0001         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
361.8063       0.0000         0.0000         0.0005         0.0001         0.0001         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
361.9066       0.0000         0.0000         0.0003         0.0001         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
