# time_s	timestamp_ns	roll	pitch	yaw
59.373390	1785413164246208768	0.0000000000	0.0000000000	0.8831331711
59.378816	1785413164252208896	0.0000000000	0.0000000000	0.8831331711
59.382971	1785413164258209024	0.0000000000	0.0000000000	0.8831331711
59.389304	1785413164264209152	0.0000000000	0.0000000000	0.8831331711
59.392949	1785413164267209216	0.0000000000	0.0000000000	0.8831331711
59.399698	1785413164273209344	0.0000000000	0.0000000000	0.8831331711
59.403342	1785413164276209408	0.0000000000	0.0000000000	0.8831331711
59.408031	1785413164282209536	0.0000000000	0.0000000000	0.8831331711
59.413689	1785413164288209664	0.0000000000	0.0000000000	0.8831331711
59.420248	1785413164294209792	0.0000000000	0.0000000000	0.8831331711
59.439492	1785413164312210176	0.0000000000	0.0000000000	0.8831331711
59.446526	1785413164315210240	0.0000000000	0.0000000000	0.8831331711
59.448716	1785413164324210432	0.0000000000	0.0000000000	0.8831331711
59.451775	1785413164324210432	0.0000000000	0.0000000000	0.8831331711
59.454635	1785413164327210496	0.0000000000	0.0000000000	0.8831331711
59.456161	1785413164330210560	0.0000000000	0.0000000000	0.8831331711
59.459188	1785413164333210624	0.0000000000	0.0000000000	0.8831331711
59.461365	1785413164336210688	0.0000000000	0.0000000000	0.8831331711
59.464412	1785413164339210752	0.0000000000	0.0000000000	0.8831331711
59.468551	1785413164342210816	0.0000000000	0.0000000000	0.8831331711
59.473762	1785413164348210944	0.0000000000	0.0000000000	0.8831331711
59.478746	1785413164354211072	0.0000000000	0.0000000000	0.8831331711
59.483265	1785413164357211136	0.0000000000	0.0000000000	0.8831331711
59.488323	1785413164363211264	0.0000000000	0.0000000000	0.8831331711
59.493701	1785413164369211392	0.0000000000	0.0000000000	0.8831331711
59.498777	1785413164372211456	0.0000000000	0.0000000000	0.8831331711
59.503165	1785413164378211584	0.0000000000	0.0000000000	0.8831331711
59.509717	1785413164384211712	0.0000000000	0.0000000000	0.8831331711
59.513276	1785413164387211776	0.0000000000	0.0000000000	0.8831331711
59.518027	1785413164393211904	0.0000000000	0.0000000000	0.8831331711
59.523649	1785413164396211968	0.0000000000	0.0000000000	0.8831331711
59.528313	1785413164402212096	0.0000000000	0.0000000000	0.8831331711
59.533628	1785413164408212224	0.0000000000	0.0000000000	0.8831331711
59.538757	1785413164414212352	0.0000000000	0.0000000000	0.8831331711
59.564550	1785413164438212864	0.0000000000	0.0000000000	0.8831331711
59.566756	1785413164441212928	0.0000000000	0.0000000000	0.8831331711
59.568771	1785413164444212992	0.0000000000	0.0000000000	0.8831331711
59.570785	1785413164444212992	0.0000000000	0.0000000000	0.8831331711
59.573805	1785413164447213056	0.0000000000	0.0000000000	0.8831331711
59.575341	1785413164450213120	0.0000000000	0.0000000000	0.8831331711
59.578060	1785413164453213184	0.0000000000	0.0000000000	0.8831331711
59.580100	1785413164456213248	0.0000000000	0.0000000000	0.8831331711
59.582190	1785413164456213248	0.0000000000	0.0000000000	0.8831331711
59.588846	1785413164462213376	0.0000000000	0.0000000000	0.8831331711
59.593986	1785413164468213504	0.0000000000	0.0000000000	0.8831331711
59.598188	1785413164471213568	0.0000000000	0.0000000000	0.8831331711
59.603557	1785413164477213696	0.0000000000	0.0000000000	0.8831331711
59.608693	1785413164483213824	0.0000000000	0.0000000000	0.8831331711
59.613200	1785413164486213888	0.0000000000	0.0000000000	0.8831331711
59.618088	1785413164492214016	0.0000000000	0.0000000000	0.8831331711
59.623153	1785413164498214144	0.0000000000	0.0000000000	0.8831331711
59.628192	1785413164501214208	0.0000000000	0.0000000000	0.8831331711
59.634279	1785413164507214336	0.0000000000	0.0000000000	0.8831331711
59.638761	1785413164513214464	0.0000000000	0.0000000000	0.8831331711
59.643974	1785413164519214592	0.0000000000	0.0000000000	0.8831331711
59.648297	1785413164522214656	0.0000000000	0.0000000000	0.8831331711
59.653417	1785413164528214784	0.0000000000	0.0000000000	0.8831331711
59.660264	1785413164534214912	0.0000000000	0.0000000000	0.8831331711
59.663472	1785413164537214976	0.0000000000	0.0000000000	0.8831331711
59.668290	1785413164543215104	0.0000000000	0.0000000000	0.8831331711
59.693310	1785413164567215616	0.0000000000	0.0000000000	0.8831331711
59.695426	1785413164570215680	0.0000000000	0.0000000000	0.8831331711
59.697479	1785413164573215744	0.0000000000	0.0000000000	0.8831331711
59.699503	1785413164573215744	0.0000000000	0.0000000000	0.8831331711
59.703546	1785413164576215808	0.0000000000	0.0000000000	0.8831331711
59.706567	1785413164579215872	0.0000000000	0.0000000000	0.8831331711
59.708587	1785413164582215936	0.0000000000	0.0000000000	0.8831331711
59.710693	1785413164585216000	0.0000000000	0.0000000000	0.8831331711
59.712748	1785413164588216064	0.0000000000	0.0000000000	0.8831331711
59.718849	1785413164594216192	0.0000000000	0.0000000000	0.8831331711
59.723172	1785413164597216256	0.0000000000	0.0000000000	0.8831331711
59.728806	1785413164603216384	0.0000000000	0.0000000000	0.8831331711
59.734008	1785413164609216512	0.0000000000	0.0000000000	0.8831331711
59.739370	1785413164612216576	0.0000000000	0.0000000000	0.8831331711
59.742679	1785413164618216704	0.0000000000	0.0000000000	0.8831331711
59.749315	1785413164621216768	0.0000000000	0.0000000000	0.8831331711
59.752969	1785413164627216896	0.0000000000	0.0000000000	0.8831331711
59.759115	1785413164633217024	0.0000000000	0.0000000000	0.8831331711
59.763436	1785413164636217088	0.0000000000	0.0000000000	0.8831331711
59.768611	1785413164642217216	0.0000000000	0.0000000000	0.8831331711
59.773816	1785413164648217344	0.0000000000	0.0000000000	0.8831331711
59.778419	1785413164651217408	0.0000000000	0.0000000000	0.8831331711
59.790264	1785413164666217728	0.0000000000	0.0000000000	0.8831331711
59.808218	1785413164681218048	0.0000000000	0.0000000000	0.8831331711
59.810450	1785413164684218112	0.0000000000	0.0000000000	0.8831331711
59.812511	1785413164687218176	0.0000000000	0.0000000000	0.8831331711
59.815700	1785413164690218240	0.0000000000	0.0000000000	0.8831331711
59.817745	1785413164693218304	0.0000000000	0.0000000000	0.8831331711
59.820767	1785413164693218304	0.0000000000	0.0000000000	0.8831331711
59.822835	1785413164696218368	0.0000000000	0.0000000000	0.8831331711
59.824898	1785413164699218432	0.0000000000	0.0000000000	0.8831331711
59.829059	1785413164702218496	0.0000000000	0.0000000000	0.8831331711
59.833269	1785413164708218624	0.0000000000	0.0000000000	0.8831331711
59.838143	1785413164711218688	0.0000000000	0.0000000000	0.8831331711
59.843424	1785413164717218816	0.0000000000	0.0000000000	0.8831331711
59.848790	1785413164723218944	0.0000000000	0.0000000000	0.8831331711
59.853528	1785413164726219008	0.0000000000	0.0000000000	0.8831331711
59.858135	1785413164732219136	0.0000000000	0.0000000000	0.8831331711
59.863377	1785413164738219264	0.0000000000	0.0000000000	0.8831331711
59.868950	1785413164744219392	0.0000000000	0.0000000000	0.8831331711
59.874483	1785413164747219456	0.0000000000	0.0000000000	0.8831331711
59.877830	1785413164753219584	0.0000000000	0.0000000000	0.8831331711
59.883396	1785413164759219712	0.0000000000	0.0000000000	0.8831331711
59.888932	1785413164762219776	0.0000000000	0.0000000000	0.8831331711
59.893052	1785413164768219904	0.0000000000	0.0000000000	0.8831331711
59.898421	1785413164774220032	0.0000000000	0.0000000000	0.8831331711
59.924770	1785413164798220544	0.0000000000	0.0000000000	0.8831331711
59.927281	1785413164801220608	0.0000000000	0.0000000000	0.8831331711
59.929295	1785413164804220672	0.0000000000	0.0000000000	0.8831331711
59.931316	1785413164807220736	0.0000000000	0.0000000000	0.8831331711
59.933339	1785413164807220736	0.0000000000	0.0000000000	0.8831331711
59.936367	1785413164810220800	0.0000000000	0.0000000000	0.8831331711
59.939720	1785413164813220864	0.0000000000	0.0000000000	0.8831331711
59.941742	1785413164816220928	0.0000000000	0.0000000000	0.8831331711
59.943988	1785413164819220992	0.0000000000	0.0000000000	0.8831331711
59.948199	1785413164822221056	0.0000000000	0.0000000000	0.8831331711
59.953271	1785413164828221184	0.0000000000	0.0000000000	0.8831331711
59.959334	1785413164834221312	0.0000000000	0.0000000000	0.8831331711
59.963700	1785413164837221376	0.0000000000	0.0000000000	0.8831331711
59.969077	1785413164843221504	0.0000000000	0.0000000000	0.8831331711
59.973476	1785413164846221568	0.0000000000	0.0000000000	0.8831331711
59.978659	1785413164852221696	0.0000000000	0.0000000000	0.8831331711
59.982823	1785413164858221824	0.0000000000	0.0000000000	0.8831331711
59.988769	1785413164864221952	0.0000000000	0.0000000000	0.8831331711
59.993256	1785413164867222016	0.0000000000	0.0000000000	0.8831331711
59.998610	1785413164873222144	0.0000000000	0.0000000000	0.8831331711
60.002922	1785413164876222208	0.0000000000	0.0000000000	0.8831331711
60.010110	1785413164882222336	0.0000000000	0.0000000000	0.8831331711
60.035508	1785413164888222464	0.0000000000	0.0000000000	0.8831331711
60.037941	1785413164912222976	0.0000000000	0.0000000000	0.8831331711
60.040209	1785413164915223040	0.0000000000	0.0000000000	0.8831331711
60.041713	1785413164915223040	0.0000000000	0.0000000000	0.8831331711
60.044195	1785413164918223104	0.0000000000	0.0000000000	0.8831331711
60.047230	1785413164921223168	0.0000000000	0.0000000000	0.8831331711
60.050357	1785413164924223232	0.0000000000	0.0000000000	0.8831331711
60.052492	1785413164927223296	0.0000000000	0.0000000000	0.8831331711
60.055503	1785413164930223360	0.0000000000	0.0000000000	0.8831331711
60.059069	1785413164933223424	0.0000000000	0.0000000000	0.8831331711
60.063591	1785413164936223488	0.0000000000	0.0000000000	0.8831331711
60.068712	1785413164942223616	0.0000000000	0.0000000000	0.8831331711
60.073307	1785413164948223744	0.0000000000	0.0000000000	0.8831331711
60.079347	1785413164954223872	0.0000000000	0.0000000000	0.8831331711
60.083970	1785413164957223936	0.0000000000	0.0000000000	0.8831331711
60.088489	1785413164963224064	0.0000000000	0.0000000000	0.8831331711
60.092881	1785413164966224128	0.0000000000	0.0000000000	0.8831331711
60.098170	1785413164972224256	0.0000000000	0.0000000000	0.8831331711
60.104270	1785413164978224384	0.0000000000	0.0000000000	0.8831331711
60.108321	1785413164981224448	0.0000000000	0.0000000000	0.8831331711
60.112888	1785413164987224576	0.0000000000	0.0000000000	0.8831331711
60.118336	1785413164993224704	0.0000000000	0.0000000000	0.8831331711
60.122820	1785413164996224768	0.0000000000	0.0000000000	0.8831331711
60.129341	1785413165002224896	0.0000000000	0.0000000000	0.8831331711
60.153983	1785413165029225472	0.0000000000	0.0000000000	0.8831331711
60.157014	1785413165032225536	0.0000000000	0.0000000000	0.8831331711
60.159536	1785413165032225536	0.0000000000	0.0000000000	0.8831331711
60.161640	1785413165035225600	0.0000000000	0.0000000000	0.8831331711
60.165345	1785413165038225664	0.0000000000	0.0000000000	0.8831331711
60.166901	1785413165041225728	0.0000000000	0.0000000000	0.8831331711
60.170031	1785413165044225792	0.0000000000	0.0000000000	0.8831331711
60.172411	1785413165047225856	0.0000000000	0.0000000000	0.8831331711
60.175504	1785413165050225920	0.0000000000	0.0000000000	0.8831331711
60.178896	1785413165053225984	0.0000000000	0.0000000000	0.8831331711
60.183444	1785413165059226112	0.0000000000	0.0000000000	0.8831331711
60.188616	1785413165062226176	0.0000000000	0.0000000000	0.8831331711
60.193227	1785413165068226304	0.0000000000	0.0000000000	0.8831331711
60.198487	1785413165071226368	0.0000000000	0.0000000000	0.8831331711
60.202897	1785413165077226496	0.0000000000	0.0000000000	0.8831331711
60.208269	1785413165083226624	0.0000000000	0.0000000000	0.8831331711
60.213457	1785413165086226688	0.0000000000	0.0000000000	0.8831331711
60.218521	1785413165092226816	0.0000000000	0.0000000000	0.8831331711
60.223608	1785413165098226944	0.0000000000	0.0000000000	0.8831331711
60.228364	1785413165101227008	0.0000000000	0.0000000000	0.8831331711
60.232690	1785413165107227136	0.0000000000	0.0000000000	0.8831331711
60.239425	1785413165113227264	0.0000000000	0.0000000000	0.8831331711
60.263759	1785413165125227520	0.0000000000	0.0000000000	0.8831331711
60.267099	1785413165140227840	0.0000000000	0.0000000000	0.8831331711
60.269430	1785413165143227904	0.0000000000	0.0000000000	0.8831331711
60.271261	1785413165146227968	0.0000000000	0.0000000000	0.8831331711
60.273296	1785413165149228032	0.0000000000	0.0000000000	0.8831331711
60.276686	1785413165152228096	0.0000000000	0.0000000000	0.8831331711
60.279138	1785413165152228096	0.0000000000	0.0000000000	0.8831331711
60.281197	1785413165155228160	0.0000000000	0.0000000000	0.8831331711
60.284728	1785413165158228224	0.0000000000	0.0000000000	0.8831331711
60.288745	1785413165161228288	0.0000000000	0.0000000000	0.8831331711
60.293334	1785413165167228416	0.0000000000	0.0000000000	0.8831331711
60.298369	1785413165173228544	0.0000000000	0.0000000000	0.8831331711
60.303434	1785413165176228608	0.0000000000	0.0000000000	0.8831331711
60.307782	1785413165182228736	0.0000000000	0.0000000000	0.8831331711
60.313207	1785413165188228864	0.0000000000	0.0000000000	0.8831331711
60.318842	1785413165191228928	0.0000000000	0.0000000000	0.8831331711
60.323205	1785413165197229056	0.0000000000	0.0000000000	0.8831331711
60.328331	1785413165203229184	0.0000000000	0.0000000000	0.8831331711
60.333620	1785413165206229248	0.0000000000	0.0000000000	0.8831331711
60.338782	1785413165212229376	0.0000000000	0.0000000000	0.8831331711
60.343461	1785413165218229504	0.0000000000	0.0000000000	0.8831331711
60.348718	1785413165221229568	0.0000000000	0.0000000000	0.8831331711
60.353468	1785413165227229696	0.0000000000	0.0000000000	0.8831331711
60.359778	1785413165233229824	0.0000000000	0.0000000000	0.8831331711
60.362107	1785413165236229888	0.0000000000	0.0000000000	0.8831331711
60.376968	1785413165242230016	0.0000000000	0.0000000000	0.8831331711
60.394347	1785413165269230592	0.0000000000	0.0000000000	0.8831331711
60.396392	1785413165269230592	0.0000000000	0.0000000000	0.8831331711
60.398452	1785413165272230656	0.0000000000	0.0000000000	0.8831331711
60.401631	1785413165275230720	0.0000000000	0.0000000000	0.8831331711
60.405258	1785413165278230784	0.0000000000	0.0000000000	0.8831331711
60.407782	1785413165281230848	0.0000000000	0.0000000000	0.8831331711
60.409826	1785413165284230912	0.0000000000	0.0000000000	0.8831331711
60.413736	1785413165287230976	0.0000000000	0.0000000000	0.8831331711
60.415284	1785413165290231040	0.0000000000	0.0000000000	0.8831331711
60.418518	1785413165293231104	0.0000000000	0.0000000000	0.8831331711
60.424086	1785413165296231168	0.0000000000	0.0000000000	0.8831331711
60.428681	1785413165302231296	0.0000000000	0.0000000000	0.8831331711
60.433127	1785413165305231360	0.0000000000	0.0000000000	0.8831331711
60.438479	1785413165311231488	0.0000000000	0.0000000000	0.8831331711
60.443896	1785413165317231616	0.0000000000	0.0000000000	0.8831331711
60.448272	1785413165323231744	0.0000000000	0.0000000000	0.8831331711
60.453294	1785413165326231808	0.0000000000	0.0000000000	0.8831331711
60.458924	1785413165332231936	0.0000000000	0.0000000000	0.8831331711
60.463443	1785413165338232064	0.0000000000	0.0000000000	0.8831331711
60.468511	1785413165341232128	0.0000000000	0.0000000000	0.8831331711
60.473007	1785413165347232256	0.0000000000	0.0000000000	0.8831331711
60.480215	1785413165353232384	0.0000000000	0.0000000000	0.8831331711
60.506473	1785413165380232960	0.0000000000	0.0000000000	0.8831331711
60.508482	1785413165383233024	0.0000000000	0.0000000000	0.8831331711
60.511509	1785413165386233088	0.0000000000	0.0000000000	0.8831331711
60.513520	1785413165386233088	0.0000000000	0.0000000000	0.8831331711
60.517083	1785413165389233152	0.0000000000	0.0000000000	0.8831331711
60.519623	1785413165392233216	0.0000000000	0.0000000000	0.8831331711
60.521673	1785413165395233280	0.0000000000	0.0000000000	0.8831331711
60.523687	1785413165398233344	0.0000000000	0.0000000000	0.8831331711
60.526715	1785413165401233408	0.0000000000	0.0000000000	0.8831331711
60.528730	1785413165401233408	0.0000000000	0.0000000000	0.8831331711
60.532802	1785413165407233536	0.0000000000	0.0000000000	0.8831331711
60.538069	1785413165413233664	0.0000000000	0.0000000000	0.8831331711
60.543257	1785413165416233728	0.0000000000	0.0000000000	0.8831331711
60.548767	1785413165422233856	0.0000000000	0.0000000000	0.8831331711
60.553009	1785413165428233984	0.0000000000	0.0000000000	0.8831331711
60.559164	1785413165431234048	0.0000000000	0.0000000000	0.8831331711
60.563805	1785413165437234176	0.0000000000	0.0000000000	0.8831331711
60.568907	1785413165443234304	0.0000000000	0.0000000000	0.8831331711
60.573105	1785413165446234368	0.0000000000	0.0000000000	0.8831331711
60.578617	1785413165452234496	0.0000000000	0.0000000000	0.8831331711
60.583921	1785413165458234624	0.0000000000	0.0000000000	0.8831331711
60.588232	1785413165461234688	0.0000000000	0.0000000000	0.8831331711
60.592806	1785413165467234816	0.0000000000	0.0000000000	0.8831331711
60.623510	1785413165482235136	0.0000000000	0.0000000000	0.8831331711
60.626032	1785413165500235520	0.0000000000	0.0000000000	0.8831331711
60.628058	1785413165503235584	0.0000000000	0.0000000000	0.8831331711
60.631580	1785413165506235648	0.0000000000	0.0000000000	0.8831331711
60.633133	1785413165506235648	0.0000000000	0.0000000000	0.8831331711
60.636724	1785413165509235712	0.0000000000	0.0000000000	0.8831331711
60.638271	1785413165512235776	0.0000000000	0.0000000000	0.8831331711
60.640289	1785413165515235840	0.0000000000	0.0000000000	0.8831331711
60.644458	1785413165518235904	0.0000000000	0.0000000000	0.8831331711
60.646466	1785413165521235968	0.0000000000	0.0000000000	0.8831331711
60.648473	1785413165521235968	0.0000000000	0.0000000000	0.8831331711
60.654810	1785413165527236096	0.0000000000	0.0000000000	0.8831331711
60.657973	1785413165533236224	0.0000000000	0.0000000000	0.8831331711
60.663136	1785413165536236288	0.0000000000	0.0000000000	0.8831331711
60.668250	1785413165542236416	0.0000000000	0.0000000000	0.8831331711
60.673278	1785413165548236544	0.0000000000	0.0000000000	0.8831331711
60.678380	1785413165551236608	0.0000000000	0.0000000000	0.8831331711
60.683631	1785413165557236736	0.0000000000	0.0000000000	0.8831331711
60.687713	1785413165560236800	0.0000000000	0.0000000000	0.8831331711
60.693944	1785413165566236928	0.0000000000	0.0000000000	0.8831331711
60.698363	1785413165572237056	0.0000000000	0.0000000000	0.8831331711
60.704399	1785413165578237184	0.0000000000	0.0000000000	0.8831331711
60.731688	1785413165581237248	0.0000000000	0.0000000000	0.8831331711
60.734201	1785413165608237824	0.0000000000	0.0000000000	0.8831331711
60.735725	1785413165608237824	0.0000000000	0.0000000000	0.8831331711
60.737750	1785413165611237888	0.0000000000	0.0000000000	0.8831331711
60.740768	1785413165614237952	0.0000000000	0.0000000000	0.8831331711
60.744207	1785413165617238016	0.0000000000	0.0000000000	0.8831331711
60.746223	1785413165620238080	0.0000000000	0.0000000000	0.8831331711
60.748267	1785413165620238080	0.0000000000	0.0000000000	0.8831331711
60.750319	1785413165623238144	0.0000000000	0.0000000000	0.8831331711
60.753531	1785413165626238208	0.0000000000	0.0000000000	0.8831331711
60.759072	1785413165632238336	0.0000000000	0.0000000000	0.8831331711
60.763644	1785413165638238464	0.0000000000	0.0000000000	0.8831331711
60.768025	1785413165641238528	0.0000000000	0.0000000000	0.8831331711
60.773193	1785413165647238656	0.0000000000	0.0000000000	0.8831331711
60.779405	1785413165653238784	0.0000000000	0.0000000000	0.8831331711
60.783462	1785413165656238848	0.0000000000	0.0000000000	0.8831331711
60.788616	1785413165662238976	0.0000000000	0.0000000000	0.8831331711
60.792922	1785413165665239040	0.0000000000	0.0000000000	0.8831331711
60.798189	1785413165671239168	0.0000000000	0.0000000000	0.8831331711
60.802768	1785413165677239296	0.0000000000	0.0000000000	0.8831331711
60.807649	1785413165680239360	0.0000000000	0.0000000000	0.8831331711
60.813473	1785413165686239488	0.0000000000	0.0000000000	0.8831331711
60.818701	1785413165692239616	0.0000000000	0.0000000000	0.8831331711
60.823084	1785413165698239744	0.0000000000	0.0000000000	0.8831331711
60.853690	1785413165704239872	0.0000000000	0.0000000000	0.8831331711
60.855711	1785413165728240384	0.0000000000	0.0000000000	0.8831331711
60.858731	1785413165731240448	0.0000000000	0.0000000000	0.8831331711
60.860750	1785413165734240512	0.0000000000	0.0000000000	0.8831331711
60.862769	1785413165737240576	0.0000000000	0.0000000000	0.8831331711
60.865828	1785413165740240640	0.0000000000	0.0000000000	0.8831331711
60.867846	1785413165743240704	0.0000000000	0.0000000000	0.8831331711
60.869870	1785413165743240704	0.0000000000	0.0000000000	0.8831331711
60.871891	1785413165746240768	0.0000000000	0.0000000000	0.8831331711
60.874916	1785413165749240832	0.0000000000	0.0000000000	0.8831331711
60.877983	1785413165752240896	0.0000000000	0.0000000000	0.8831331711
60.883548	1785413165758241024	0.0000000000	0.0000000000	0.8831331711
60.888150	1785413165761241088	0.0000000000	0.0000000000	0.8831331711
60.893275	1785413165767241216	0.0000000000	0.0000000000	0.8831331711
60.898477	1785413165773241344	0.0000000000	0.0000000000	0.8831331711
60.903904	1785413165776241408	0.0000000000	0.0000000000	0.8831331711
60.908162	1785413165782241536	0.0000000000	0.0000000000	0.8831331711
60.913239	1785413165788241664	0.0000000000	0.0000000000	0.8831331711
60.918372	1785413165791241728	0.0000000000	0.0000000000	0.8831331711
60.923709	1785413165797241856	0.0000000000	0.0000000000	0.8831331711
60.928845	1785413165803241984	0.0000000000	0.0000000000	0.8831331711
60.933260	1785413165806242048	0.0000000000	0.0000000000	0.8831331711
60.940514	1785413165812242176	0.0000000000	0.0000000000	0.8831331711
60.942848	1785413165818242304	0.0000000000	0.0000000000	0.8831331711
60.948477	1785413165821242368	0.0000000000	0.0000000000	0.8831331711
60.972622	1785413165845242880	0.0000000000	0.0000000000	0.8831331711
60.975731	1785413165848242944	0.0000000000	0.0000000000	0.8831331711
60.977844	1785413165851243008	0.0000000000	0.0000000000	0.8831331711
60.979862	1785413165854243072	0.0000000000	0.0000000000	0.8831331711
60.981896	1785413165857243136	0.0000000000	0.0000000000	0.8831331711
60.985701	1785413165860243200	0.0000000000	0.0000000000	0.8831331711
60.988435	1785413165860243200	0.0000000000	0.0000000000	0.8831331711
60.990586	1785413165863243264	0.0000000000	0.0000000000	0.8831331711
60.992739	1785413165866243328	0.0000000000	0.0000000000	0.8831331711
60.998869	1785413165872243456	0.0000000000	0.0000000000	0.8831331711
61.002903	1785413165875243520	0.0000000000	0.0000000000	0.8831331711
61.009125	1785413165881243648	0.0000000000	0.0000000000	0.8831331711
61.013813	1785413165887243776	0.0000000000	0.0000000000	0.8831331711
61.017918	1785413165890243840	0.0000000000	0.0000000000	0.8831331711
61.023176	1785413165896243968	0.0000000000	0.0000000000	0.8831331711
61.028586	1785413165902244096	0.0000000000	0.0000000000	0.8831331711
61.033651	1785413165908244224	0.0000000000	0.0000000000	0.8831331711
61.037747	1785413165911244288	0.0000000000	0.0000000000	0.8831331711
61.043857	1785413165917244416	0.0000000000	0.0000000000	0.8831331711
61.048008	1785413165920244480	0.0000000000	0.0000000000	0.8831331711
61.053639	1785413165926244608	0.0000000000	0.0000000000	0.8831331711
61.058376	1785413165932244736	0.0000000000	0.0000000000	0.8831331711
61.062618	1785413165935244800	0.0000000000	0.0000000000	0.8831331711
61.068101	1785413165941244928	0.0000000000	0.0000000000	0.8831331711
61.077303	1785413165950245120	0.0000000000	0.0000000000	0.8831331711
61.080812	1785413165953245184	0.0000000000	0.0000000000	0.8831331711
61.082314	1785413165956245248	0.0000000000	0.0000000000	0.8831331711
61.105201	1785413165977245696	0.0000000000	0.0000000000	0.8831331711
61.107761	1785413165980245760	0.0000000000	0.0000000000	0.8831331711
61.110158	1785413165983245824	0.0000000000	0.0000000000	0.8831331711
61.112436	1785413165986245888	0.0000000000	0.0000000000	0.8831331711
61.114728	1785413165989245952	0.0000000000	0.0000000000	0.8831331711
61.116747	1785413165989245952	0.0000000000	0.0000000000	0.8831331711
61.119787	1785413165992246016	0.0000000000	0.0000000000	0.8831331711
61.122904	1785413165995246080	0.0000000000	0.0000000000	0.8831331711
61.129035	1785413166001246208	0.0000000000	0.0000000000	0.8831331711
61.133594	1785413166007246336	0.0000000000	0.0000000000	0.8831331711
61.137827	1785413166010246400	0.0000000000	0.0000000000	0.8831331711
61.143335	1785413166016246528	0.0000000000	0.0000000000	0.8831331711
61.147965	1785413166022246656	0.0000000000	0.0000000000	0.8831331711
61.153960	1785413166028246784	0.0000000000	0.0000000000	0.8831331711
61.158530	1785413166031246848	0.0000000000	0.0000000000	0.8831331711
61.163740	1785413166037246976	0.0000000000	0.0000000000	0.8831331711
61.168928	1785413166043247104	0.0000000000	0.0000000000	0.8831331711
61.173301	1785413166046247168	0.0000000000	0.0000000000	0.8831331711
61.178603	1785413166052247296	0.0000000000	0.0000000000	0.8831331711
61.182688	1785413166055247360	0.0000000000	0.0000000000	0.8831331711
61.188874	1785413166061247488	0.0000000000	0.0000000000	0.8831331711
61.193908	1785413166067247616	0.0000000000	0.0000000000	0.8831331711
61.220020	1785413166094248192	0.0000000000	0.0000000000	0.8831331711
61.222029	1785413166094248192	0.0000000000	0.0000000000	0.8831331711
61.224038	1785413166097248256	0.0000000000	0.0000000000	0.8831331711
61.226058	1785413166100248320	0.0000000000	0.0000000000	0.8831331711
61.229148	1785413166103248384	0.0000000000	0.0000000000	0.8831331711
61.232905	1785413166106248448	0.0000000000	0.0000000000	0.8831331711
61.234994	1785413166109248512	0.0000000000	0.0000000000	0.8831331711
61.237029	1785413166109248512	0.0000000000	0.0000000000	0.8831331711
61.240201	1785413166112248576	0.0000000000	0.0000000000	0.8831331711
61.243217	1785413166115248640	0.0000000000	0.0000000000	0.8831331711
61.248744	1785413166121248768	0.0000000000	0.0000000000	0.8831331711
61.253782	1785413166127248896	0.0000000000	0.0000000000	0.8831331711
61.258597	1785413166133249024	0.0000000000	0.0000000000	0.8831331711
61.263658	1785413166136249088	0.0000000000	0.0000000000	0.8831331711
61.267967	1785413166142249216	0.0000000000	0.0000000000	0.8831331711
61.274028	1785413166148249344	0.0000000000	0.0000000000	0.8831331711
61.278577	1785413166151249408	0.0000000000	0.0000000000	0.8831331711
61.283603	1785413166157249536	0.0000000000	0.0000000000	0.8831331711
61.287737	1785413166160249600	0.0000000000	0.0000000000	0.8831331711
61.293862	1785413166166249728	0.0000000000	0.0000000000	0.8831331711
61.298940	1785413166172249856	0.0000000000	0.0000000000	0.8831331711
61.303458	1785413166175249920	0.0000000000	0.0000000000	0.8831331711
61.309082	1785413166181250048	0.0000000000	0.0000000000	0.8831331711
61.321327	1785413166190250240	0.0000000000	0.0000000000	0.8831331711
61.341146	1785413166214250752	0.0000000000	0.0000000000	0.8831331711
61.343221	1785413166217250816	0.0000000000	0.0000000000	0.8831331711
61.345599	1785413166220250880	0.0000000000	0.0000000000	0.8831331711
61.349021	1785413166223250944	0.0000000000	0.0000000000	0.8831331711
61.351038	1785413166226251008	0.0000000000	0.0000000000	0.8831331711
61.353055	1785413166226251008	0.0000000000	0.0000000000	0.8831331711
61.355578	1785413166229251072	0.0000000000	0.0000000000	0.8831331711
61.358114	1785413166232251136	0.0000000000	0.0000000000	0.8831331711
61.360151	1785413166235251200	0.0000000000	0.0000000000	0.8831331711
61.362182	1785413166235251200	0.0000000000	0.0000000000	0.8831331711
61.369487	1785413166241251328	0.0000000000	0.0000000000	0.8831331711
61.374304	1785413166247251456	0.0000000000	0.0000000000	0.8831331711
61.379023	1785413166253251584	0.0000000000	0.0000000000	0.8831331711
61.383398	1785413166256251648	0.0000000000	0.0000000000	0.8831331711
61.387741	1785413166262251776	0.0000000000	0.0000000000	0.8831331711
61.393151	1785413166268251904	0.0000000000	0.0000000000	0.8831331711
61.397625	1785413166271251968	0.0000000000	0.0000000000	0.8831331711
61.403518	1785413166277252096	0.0000000000	0.0000000000	0.8831331711
61.408555	1785413166283252224	0.0000000000	0.0000000000	0.8831331711
61.413953	1785413166286252288	0.0000000000	0.0000000000	0.8831331711
61.418673	1785413166292252416	0.0000000000	0.0000000000	0.8831331711
61.423594	1785413166295252480	0.0000000000	0.0000000000	0.8831331711
